6.395700107216159242e-09,5.407119700062646733e-06,-7.013060737820677737e-01
5.196988383679374722e-09,3.221800787084006998e-05,-4.823616255236700123e-01
6.499326959014113036e-09,-4.734590864527816594e-08,-5.033735549913672669e-01
2.598234090845266350e-09,7.085660372233718004e-06,-2.641412230474898259e-01
7.212617833777205195e-09,9.538408755562669284e-06,-6.868480408197722431e-01
-3.052128470826825642e-09,-6.672016139703640455e-06,1.420915002417678097e-01
-5.043404297664824362e-09,-4.413836130339331113e-06,4.520195947654792601e-01
-9.140035814077212070e-09,-5.836271159868537353e-05,7.822820366224125799e-01
-4.963122485185833493e-09,-1.028300220873547619e-04,2.750199953509732675e-01
-1.729093238901943412e-09,-9.221734975579503344e-05,4.137689164353893223e-01
-7.865089145277681219e-09,-7.777781656043637108e-05,1.525792591832822342e+00
-1.166161348185462331e-09,-5.618736525865616178e-05,2.138775113655690951e+00
1.335658572600549508e-08,-1.162935225693639875e-05,2.605482459607316503e+00
3.675505704913970542e-08,3.291520530623211747e-05,3.209337435068036815e+00
3.226921809848692884e-08,5.258355060748463590e-05,7.496383002005665652e+00
5.986016395482036837e-08,8.249631658527075263e-05,9.978476907582370714e+00
7.381983089352004836e-08,-6.962360793083592842e-05,1.446255317335039514e+01
9.853876954579044638e-08,-9.304966985852038748e-05,1.948867555908060112e+01
1.313853136750574975e-07,-1.664024752035226198e-04,2.401517921825447743e+01
1.195036251286680358e-07,-2.327287869671542287e-04,3.215427774523414683e+01
1.487096955359596920e-07,-1.693251754797813770e-04,3.692027309125435153e+01
1.493972215703648869e-07,-1.344480711307705014e-04,4.546792312907166433e+01
1.441530941279687623e-07,-2.602962511339762747e-04,5.315388955668637294e+01
1.490592145631041088e-07,-1.291252596731178146e-04,6.296439042316220736e+01
1.591430870453286859e-07,-8.983511722429421908e-05,7.048110424714204214e+01
1.435292801367325823e-07,-7.931768460430069841e-05,8.293067767565452186e+01
1.285244891774892362e-07,-2.308479828676386029e-04,9.557673402001900342e+01
1.504417025385956097e-07,1.936370391825815529e-04,1.036274901978542573e+02
1.633164040981172670e-07,-8.809485040924101981e-05,1.056985310819437842e+02
2.018044869066198236e-07,-1.230281068795285990e-04,1.055146596692980978e+02
2.099753282135756498e-07,-1.767621870491968637e-04,1.117219599769588712e+02
2.300315514772521815e-07,-2.076249615053109201e-04,1.135348825391142782e+02
2.461535534873805227e-07,1.619684768611255837e-04,1.025366650269083806e+02
2.667508348618668078e-07,-7.306815884061577341e-04,1.127427488837433316e+02
2.368995523804014112e-07,-7.165818326874400391e-04,1.356704388227392144e+02
2.498936775270797184e-07,-7.070236496544521788e-04,1.396116252563299156e+02
2.638827208585925362e-07,-8.588961687558452872e-04,1.408066792675312229e+02
2.649036141586288135e-07,-5.827928711422440070e-04,1.483855833472660208e+02
2.682336118197311530e-07,-5.087986354924512811e-04,1.487302452986599519e+02
2.906817663569327026e-07,-6.558967929274139375e-04,1.452601310093684788e+02
3.028564677626482384e-07,-9.053005268263229592e-04,1.480853991957151550e+02
3.111594947893419096e-07,-6.813763830142446996e-04,1.503847848499812301e+02
3.270946106382617124e-07,-6.149750381880225410e-04,1.465043853147044501e+02
2.740275751090767379e-07,3.572593481714483399e-04,1.517663127966402214e+02
2.513152084279436875e-07,4.018553228148888140e-04,1.636247142593098829e+02
