file,replicate,time,border_l,border_r,offset_l,offset_r,displacement,zoom
sw519_094.datx,A,12.7694444444444,3751,24874,0,11,4388,50
sw519_097.datx,A,13.2911111111111,3698,24902,0,14,4328,50
sw519_100.datx,A,13.8111111111111,3643,24918,0,21,4272,50
sw519_103.datx,A,14.3311111111111,3589,24936,0,26,4216,50
sw519_106.datx,A,14.8511111111111,3530,24958,0,30,4156,50
sw519_109.datx,A,15.3722222222222,3476,24975,0,35,4100,50
sw519_112.datx,A,15.9144444444444,3417,25380,0,0,4018,50
sw519_115.datx,A,16.4133333333333,3364,25441,0,0,3961,50
sw519_118.datx,A,16.9138888888889,3310,25500,0,0,3905,50
sw519_121.datx,A,17.4127777777778,3262,25561,0,0,3850,50
sw519_124.datx,A,17.9116666666667,3209,25624,0,0,3792,50
sw519_127.datx,A,18.4116666666667,3154,25687,0,0,3733,50
sw519_130.datx,A,18.9105555555556,3100,25743,0,0,3678,50
sw519_133.datx,A,19.4094444444444,3051,25797,0,0,3627,50
sw519_136.datx,A,19.9083333333333,2996,25856,0,0,3570,50
sw519_139.datx,A,20.4083333333333,2943,25912,0,0,3515,50
sw519_142.datx,A,20.9077777777778,2890,25979,0,0,3455,50
sw519_145.datx,A,21.4066666666667,2840,26032,0,0,3404,50
sw519_148.datx,A,21.9088888888889,2791,26092,0,0,3349,50
sw519_151.datx,A,22.4916666666667,2727,26154,0,0,3286,50
sw519_154.datx,A,23.0738888888889,2669,26223,0,0,3223,50
sw519_157.datx,A,23.6572222222222,2604,26269,0,0,3117,50
sw519_160.datx,A,24.24,2547,26300,0,5,3063,50
sw519_163.datx,A,24.8222222222222,2494,26319,0,8,3017,50
sw519_166.datx,A,25.4061111111111,2435,26350,0,10,2962,50
sw519_169.datx,A,25.9883333333333,2373,26384,0,14,2904,50
sw519_172.datx,A,26.5711111111111,2316,26420,0,17,2848,50
sw519_175.datx,A,27.1533333333333,2261,26461,0,20,2790,50
sw519_178.datx,A,27.7494444444444,2206,26732,0,0,2737,50
sw519_181.datx,A,28.3633333333333,2146,26803,0,0,2671,50
sw519_184.datx,A,28.9877777777778,2085,26875,0,0,2605,50
sw519_187.datx,A,29.6116666666667,2024,26943,0,0,2540,50
sw519_190.datx,A,30.2377777777778,1964,27005,0,0,2479,50
sw519_193.datx,A,30.8644444444444,1905,27074,0,0,2415,50
sw519_196.datx,A,31.4911111111111,1844,27136,0,0,2354,50
sw519_199.datx,A,32.1305555555555,4667,30084,0,0,2291,50
sw519_202.datx,A,32.7138888888889,4613,30145,0,0,2234,50
sw519_205.datx,A,33.3227777777778,4557,30209,0,0,2174,50
sw519_208.datx,A,33.9788888888889,4498,30281,0,0,2108,50
sw519_211.datx,A,34.6355555555556,4438,30347,0,0,2045,50
sw519_214.datx,A,35.2916666666667,4377,30416,0,0,1980,50
sw519_217.datx,A,35.9477777777778,4313,30483,0,0,1915,50
sw519_220.datx,A,36.6038888888889,4250,30546,0,0,1852,50
sw519_223.datx,A,37.2605555555556,4192,30619,0,0,1786,50
sw519_226.datx,A,37.9166666666667,4134,30684,0,0,1725,50
sw519_229.datx,A,38.5733333333333,4072,30749,0,0,1661,50
sw519_232.datx,A,39.2294444444444,4012,30814,0,0,1599,50
sw519_235.datx,A,39.8855555555556,3956,30881,0,0,1537,50
sw519_238.datx,A,40.5405555555556,3901,30946,0,0,1477,50
sw519_241.datx,A,41.1983333333333,3833,31014,0,0,1409,50
sw519_244.datx,A,41.8538888888889,3777,31084,0,0,1346,50
sw519_247.datx,A,42.5938888888889,3710,31153,0,0,1278,50
sw519_250.datx,A,43.3333333333333,3643,31238,0,0,1202,50
sw519_253.datx,A,44.0727777777778,3577,31305,0,0,1136,50
sw519_256.datx,A,44.8122222222222,3513,31374,0,0,1069,50
sw519_259.datx,A,45.5516666666667,3450,31452,0,0,999,50
sw519_262.datx,A,46.2911111111111,3401,31530,0,0,935,50
sw519_265.datx,A,47.0311111111111,3337,31603,0,0,867,50
sw519_002.datx,B,0.397222222222222,4804,29010,0,0,4397,50
sw519_005.datx,B,0.749444444444444,4790,29006,0,0,4392,50
sw519_008.datx,B,1.10277777777778,4792,29003,0,0,4394,50
sw519_011.datx,B,1.455,4578,29004,0,0,4287,50
sw519_014.datx,B,1.80722222222222,4567,29008,0,0,4279,50
sw519_017.datx,B,2.16055555555556,4564,29007,0,0,4278,50
sw519_020.datx,B,2.51277777777778,4559,29011,0,0,4274,50
sw519_023.datx,B,2.86555555555556,4549,29012,0,0,4268,50
sw519_026.datx,B,3.21722222222222,4545,29017,0,0,4264,50
sw519_029.datx,B,3.57111111111111,4532,29012,0,0,4260,50
sw519_032.datx,B,3.92333333333333,4521,29018,0,0,4251,50
sw519_035.datx,B,4.27555555555556,4509,29029,0,0,4240,50
sw519_038.datx,B,4.62888888888889,4492,29037,0,0,4227,50
sw519_041.datx,B,4.98166666666667,4474,29049,0,0,4212,50
sw519_044.datx,B,5.33333333333333,4451,29067,0,0,4192,50
sw519_047.datx,B,5.68722222222222,4427,29086,0,0,4170,50
sw519_050.datx,B,6.03944444444444,4399,29098,0,0,4150,50
sw519_053.datx,B,6.39166666666667,4371,29130,0,0,4120,50
sw519_056.datx,B,6.74444444444444,4335,29156,0,0,4089,50
sw519_059.datx,B,7.18111111111111,4293,29196,0,0,4048,50
sw519_062.datx,B,7.61666666666667,4240,29233,0,0,4003,50
sw519_065.datx,B,8.05222222222222,4190,29278,0,0,3956,50
sw519_068.datx,B,8.48888888888889,4142,29327,0,0,3907,50
sw519_071.datx,B,8.92444444444445,4092,29365,0,0,3863,50
sw519_074.datx,B,9.36,4040,29408,0,0,3816,50
sw519_077.datx,B,9.79666666666667,3988,29448,0,0,3770,50
sw519_080.datx,B,10.2366666666667,3935,29494,0,0,3720,50
sw519_083.datx,B,10.7566666666667,3872,29550,0,0,3661,50
sw519_086.datx,B,11.2783333333333,3805,29604,0,0,3600,50
sw519_089.datx,B,11.7983333333333,3741,29659,0,0,3541,50
sw519_092.datx,B,12.3183333333333,3674,29712,0,0,3481,50
sw519_095.datx,B,12.8383333333333,3623,29757,0,0,3433,50
sw519_098.datx,B,13.36,3555,29806,0,0,3374,50
sw519_101.datx,B,13.88,3494,29861,0,0,3316,50
sw519_104.datx,B,14.4,3430,29909,0,0,3260,50
sw519_107.datx,B,14.9211111111111,3363,29962,0,0,3200,50
sw519_110.datx,B,15.4411111111111,3303,30014,0,0,3144,50
sw519_113.datx,B,16.0061111111111,3235,30074,0,0,3080,50
sw519_116.datx,B,16.5066666666667,3174,30131,0,0,3021,50
sw519_119.datx,B,17.0055555555556,3111,30176,0,0,2967,50
sw519_122.datx,B,17.5044444444444,3049,30223,0,0,2913,50
sw519_125.datx,B,18.0033333333333,2992,30280,0,0,2856,50
sw519_128.datx,B,18.5033333333333,2929,30327,0,0,2801,50
sw519_131.datx,B,19.0022222222222,2871,30375,0,0,2748,50
sw519_134.datx,B,19.5011111111111,2814,30427,0,0,2693,50
sw519_137.datx,B,20.0016666666667,2756,30471,0,0,2642,50
sw519_140.datx,B,20.5005555555556,2696,30520,0,0,2588,50
sw519_143.datx,B,20.9994444444444,2638,30565,0,0,2536,50
sw519_146.datx,B,21.4994444444444,2584,30617,0,0,2483,50
sw519_149.datx,B,22.0011111111111,2527,30660,0,0,2433,50
sw519_152.datx,B,22.5833333333333,2462,30719,0,0,2371,50
sw519_155.datx,B,23.1666666666667,2397,30763,0,0,2317,50
sw519_158.datx,B,23.7494444444444,2325,30818,0,0,2253,50
sw519_161.datx,B,24.3316666666667,2266,30866,0,0,2200,50
sw519_164.datx,B,24.9144444444444,2199,30904,0,0,2147,50
sw519_167.datx,B,25.4983333333333,2135,30966,0,0,2084,50
sw519_170.datx,B,26.0805555555556,2073,31012,0,0,2030,50
sw519_173.datx,B,26.6633333333333,2007,31021,0,0,1993,50
sw519_176.datx,B,27.2477777777778,1943,31070,0,0,1936,50
sw519_179.datx,B,27.8527777777778,1878,31148,0,0,1865,50
sw519_182.datx,B,28.4711111111111,1811,31200,0,0,1805,50
sw519_185.datx,B,29.0944444444444,1747,31244,0,0,1751,50
sw519_188.datx,B,29.7188888888889,1681,31295,0,0,1693,50
sw519_191.datx,B,30.3461111111111,1619,31342,0,0,1638,50
sw519_194.datx,B,30.9711111111111,1555,31383,0,0,1586,50
sw519_197.datx,B,31.5983333333333,1487,31424,0,0,1531,50
sw519_200.datx,B,32.2516666666667,3569,33622,0,0,1473,50
sw519_203.datx,B,32.8355555555556,2681,32872,0,0,1404,50
sw519_206.datx,B,33.4705555555556,4190,34422,0,0,1384,50
sw519_209.datx,B,34.1272222222222,4114,34472,0,0,1321,50
sw519_212.datx,B,34.7833333333333,4053,34522,0,0,1265,50
sw519_215.datx,B,35.4394444444444,3985,34572,0,0,1206,50
sw519_218.datx,B,36.0944444444444,3916,34622,0,0,1147,50
sw519_221.datx,B,36.7511111111111,3848,34672,0,0,1088,50
sw519_224.datx,B,37.4072222222222,3785,34722,0,0,1031,50
sw519_227.datx,B,38.0638888888889,3724,34772,0,0,976,50
sw519_230.datx,B,38.72,3665,34802,0,0,931,50
sw519_233.datx,B,39.3761111111111,3610,34832,0,0,889,50
sw519_236.datx,B,40.0322222222222,3552,34862,0,0,845,50
sw519_239.datx,B,40.6905555555556,834,29622,140,50,3106,50
sw519_242.datx,B,41.3461111111111,3439,34942,0,0,748,50
sw519_245.datx,B,42.0022222222222,3378,34972,0,0,703,50
sw519_248.datx,B,42.7416666666667,3312,35002,0,0,655,50
sw519_251.datx,B,43.4811111111111,3242,35032,0,0,605,50
sw519_254.datx,B,44.2205555555556,3170,35072,0,0,549,50
sw519_257.datx,B,44.96,3105,35112,0,0,496,50
sw519_260.datx,B,45.6983333333333,3037,35152,0,0,442,50
sw519_263.datx,B,46.4383333333333,2969,35192,0,0,388,50
sw519_266.datx,B,47.1783333333333,2898,35232,0,0,333,50
sw519_003.datx,C,0.455,4411,23321,0,0,4545,50
sw519_006.datx,C,0.807222222222222,4406,23319,0,0,4543,50
sw519_009.datx,C,1.16055555555556,4403,23315,0,0,4544,50
sw519_012.datx,C,1.51277777777778,4400,23317,0,0,4541,50
sw519_015.datx,C,1.86555555555556,4395,23319,0,0,4538,50
sw519_018.datx,C,2.21888888888889,4392,23317,0,0,4537,50
sw519_021.datx,C,2.57111111111111,4386,23319,0,0,4533,50
sw519_024.datx,C,2.92333333333333,4381,23316,0,0,4532,50
sw519_027.datx,C,3.27555555555556,4375,23316,0,0,4529,50
sw519_030.datx,C,3.62888888888889,4365,23323,0,0,4521,50
sw519_033.datx,C,3.98111111111111,4358,23324,0,0,4517,50
sw519_036.datx,C,4.33333333333333,4344,23333,0,0,4505,50
sw519_039.datx,C,4.68722222222222,4334,23349,0,0,4492,50
sw519_042.datx,C,5.03944444444444,4313,23362,0,0,4475,50
sw519_045.datx,C,5.39166666666667,4295,23376,0,0,4459,50
sw519_048.datx,C,5.745,4272,23398,0,0,4437,50
sw519_051.datx,C,6.09722222222222,4247,23423,0,0,4412,50
sw519_054.datx,C,6.44944444444444,4219,23442,0,0,4388,50
sw519_057.datx,C,6.80333333333333,4189,23471,0,0,4359,50
sw519_060.datx,C,7.23888888888889,4146,23505,0,0,4320,50
sw519_063.datx,C,7.67444444444444,4100,23544,0,0,4278,50
sw519_066.datx,C,8.11,4050,23589,0,0,4230,50
sw519_069.datx,C,8.54666666666667,3999,23635,0,0,4182,50
sw519_072.datx,C,8.98222222222222,3951,23677,0,0,4137,50
sw519_075.datx,C,9.41777777777778,3899,23723,0,0,4088,50
sw519_078.datx,C,9.85444444444445,3847,23766,0,0,4040,50
sw519_081.datx,C,10.295,3795,23815,0,0,3990,50
sw519_084.datx,C,10.815,3732,23867,0,0,3932,50
sw519_087.datx,C,11.3366666666667,3669,23927,0,0,3871,50
sw519_090.datx,C,11.8566666666667,3605,23981,0,0,3812,50
sw519_093.datx,C,12.3766666666667,3542,24041,0,0,3750,50
sw519_096.datx,C,12.8972222222222,3485,24091,0,0,3697,50
sw519_099.datx,C,13.4183333333333,3419,24148,0,0,3635,50
sw519_102.datx,C,13.9383333333333,3352,24202,0,0,3575,50
sw519_105.datx,C,14.4583333333333,3288,24263,0,0,3512,50
sw519_108.datx,C,14.9794444444444,3220,24318,0,0,3451,50
sw519_111.datx,C,15.4994444444444,3152,24377,0,0,3387,50
sw519_114.datx,C,16.0838888888889,3081,24439,0,0,3321,50
sw519_117.datx,C,16.5844444444444,3023,24498,0,0,3262,50
sw519_120.datx,C,17.0833333333333,2960,24545,0,0,3207,50
sw519_123.datx,C,17.5822222222222,2896,24597,0,0,3149,50
sw519_126.datx,C,18.0811111111111,2833,24651,0,0,3091,50
sw519_129.datx,C,18.5811111111111,2772,24708,0,0,3032,50
sw519_132.datx,C,19.08,2712,24759,0,0,2976,50
sw519_135.datx,C,19.5788888888889,2650,24812,0,0,2919,50
sw519_138.datx,C,20.0788888888889,2587,24863,0,0,2862,50
sw519_141.datx,C,20.5783333333333,2526,24915,0,0,2805,50
sw519_144.datx,C,21.0772222222222,2465,24970,0,0,2747,50
sw519_147.datx,C,21.5772222222222,2404,25022,0,0,2691,50
sw519_150.datx,C,22.0783333333333,2345,25069,0,0,2638,50
sw519_153.datx,C,22.6611111111111,2275,25129,0,0,2573,50
sw519_156.datx,C,23.2444444444444,2209,25186,0,0,2511,50
sw519_159.datx,C,23.8272222222222,2140,25246,0,0,2447,50
sw519_162.datx,C,24.4094444444444,2073,25303,0,0,2385,50
sw519_165.datx,C,24.9922222222222,2003,25360,0,0,2321,50
sw519_168.datx,C,25.5755555555556,1937,25424,0,0,2256,50
sw519_171.datx,C,26.1583333333333,1872,25480,0,0,2196,50
sw519_174.datx,C,26.7405555555556,1804,25539,0,0,2132,50
sw519_177.datx,C,27.3261111111111,1740,25591,0,0,2074,50
sw519_180.datx,C,27.94,1671,25651,0,0,2010,50
sw519_183.datx,C,28.5622222222222,1602,25716,0,0,1943,50
sw519_186.datx,C,29.1861111111111,1532,25772,0,0,1880,50
sw519_189.datx,C,29.8111111111111,1460,25833,0,0,1813,50
sw519_192.datx,C,30.4388888888889,1393,25891,0,0,1751,50
sw519_195.datx,C,31.0638888888889,1322,25951,0,0,1685,50
sw519_198.datx,C,31.6894444444444,1252,26010,0,0,1621,50
sw519_201.datx,C,32.3577777777778,4064,28950,0,0,1557,50
sw519_204.datx,C,32.9411111111111,3998,29005,0,0,1496,50
sw519_207.datx,C,33.6,3927,29066,0,0,1430,50
sw519_210.datx,C,34.2566666666667,3859,29126,0,0,1366,50
sw519_213.datx,C,34.9127777777778,3786,29188,0,0,1299,50
sw519_216.datx,C,35.5683333333333,3720,29248,0,0,1236,50
sw519_219.datx,C,36.225,3648,29308,0,0,1170,50
sw519_222.datx,C,36.8816666666667,3576,29367,0,0,1104,50
sw519_225.datx,C,37.5377777777778,3508,29429,0,0,1039,50
sw519_228.datx,C,38.1927777777778,3450,29497,0,0,976,50
sw519_231.datx,C,38.8488888888889,3394,29564,0,0,915,50
sw519_234.datx,C,39.505,3332,29629,0,0,851,50
sw519_237.datx,C,40.1616666666667,3270,29689,0,0,790,50
sw519_240.datx,C,40.8194444444444,3203,29753,0,0,725,50
sw519_243.datx,C,41.475,3142,29819,0,0,661,50
sw519_246.datx,C,42.1316666666667,3075,29879,0,0,598,50
sw519_249.datx,C,42.8711111111111,3004,29945,0,0,529,50
sw519_252.datx,C,43.6105555555556,2931,30018,0,0,456,50
sw519_255.datx,C,44.3494444444444,2858,30087,0,0,385,50
sw519_258.datx,C,45.0888888888889,2782,30153,0,0,314,50
sw519_261.datx,C,45.8288888888889,2711,30228,0,0,241,50
sw519_264.datx,C,46.5688888888889,2639,30296,0,0,171,50
sw519_267.datx,C,47.3094444444445,2563,30296,0,17,133,50
sw519_D.datx,D,47.6866666666667,834,25963,0,0,435,50
sw519_E.datx,E,47.8022222222222,712,22880,0,0,1916,50
sw519_F.datx,F,47.9172222222222,726,24810,0,0,958,50
