α,β,L,h_max
0.5556723244662405,0.03701870581235855,43.952458323958965,659.7519861087706
0.5721771345592813,0.0393101759231139,42.664876614920466,621.0062986132964
0.5446067298367533,0.036170893998309944,43.96757423094797,661.9973734099601
0.5542067323398601,0.03902851927288753,46.08975569578207,654.4766077314727
0.54219249146489,0.04170983527009836,50.31460474241211,654.0471983574741
0.5535979131521851,0.03530884096277549,42.5981880974663,667.8856454020483
0.5406376408524706,0.026583284976032164,40.883094196312356,831.4600553307066
0.5354852097866,0.05514443811901769,58.3224991977763,566.3460683159896
0.5494952453038867,0.02860552910750899,40.27843195025088,773.724784525979
0.5406952828502839,0.019504476947227425,35.451131064870665,982.7620289611259
0.5631701749946073,0.028847456907775123,39.406719515616984,769.3118043827263
0.5541562116157954,0.024668722318434505,38.22038562259883,858.579695766679
0.5270403733566041,0.039905498929082815,50.46543299895002,666.5076584216165
0.5539739559898914,0.03155579922727304,41.147932173250716,722.3674673122609
0.5543818236251165,0.05067575865794013,50.840960077681714,556.1890913753635
0.5384261953926577,0.04198491162701192,49.31243794737169,632.3964329237176
0.5498009690771128,0.029999288539882023,41.566651084534506,761.7975678718269
0.5540296852717287,0.03996969074080644,43.97521418804142,609.551228063014
0.5869756039562928,0.030111092677287222,35.77611572353726,697.4076749421176
0.5156900581025736,0.03292392537697285,48.29095284629874,756.3850298529054
0.5573952141537203,0.05333474469630219,51.65964422473588,539.8889339344313
0.5881392515042778,0.04337005136703792,42.22954736776383,572.6729297608707
0.5715609840480815,0.023781348098230588,37.21428569040166,894.4082422070509
0.5532296880597573,0.04282142408980633,47.24047033531633,610.3213805452277
0.5565764020622758,0.04522251717177048,49.14103876812414,604.8036301756033
0.5606578885675216,0.03781470036357868,44.756589548326055,663.5814843006452
0.5559755440565065,0.037016539394551067,43.975176031520334,660.4918455101218
0.5605036259244256,0.03866940805512218,42.917601241206086,622.0801486638799
0.5635419134112518,0.030370941851755495,40.791690844878964,756.9020289923803
0.5534854856686161,0.04604433346609866,50.16492399467731,603.0179010228544
0.5738369626630813,0.040767943303127975,42.7287242222101,601.4363085189092
0.5588318580746925,0.03237213726989052,39.811761219993414,687.2601679126064
0.5413191159750139,0.038059227524607483,47.383796943367535,673.9431339309037
0.5806854136709773,0.03229640925777137,38.289440141956725,688.4393621161505
0.5574542231114396,0.03357942256397669,43.62024179418144,724.1425296989643
0.5575882928545326,0.04084565668604755,46.423739774560204,633.7352832342208
0.5676320764448947,0.04008846729279572,41.964248201864756,594.1921692664503
0.5414722802868868,0.024387513153527652,41.48790430676905,921.1496886906198
0.5545864738509715,0.04685312947109506,49.84145302905109,589.9583656208702
0.5908911055658782,0.04152276503108939,42.36643329706665,602.8969552254781
0.5744479738032402,0.028187920532911942,37.9439574992138,773.2684458951082
0.5486647569749423,0.05115218117402437,53.493229746764165,573.7751396946742
0.5565457615290235,0.03563295287413131,42.61700865380409,665.6286841874203
0.5497174677018541,0.04418753122926559,48.11495154405249,598.5767610360691
0.5521329960938844,0.035785817475100117,43.0766722631668,664.6222944317433
0.5752188836559542,0.02574070531799905,34.47396361942325,770.3780694188885
0.5353526792715966,0.04139251376824463,48.2729683206753,624.3414708167015
0.577368049474166,0.021686086250155872,33.25452354405481,885.3648912645846
0.5607954154474555,0.022691182578685496,36.762434484972246,908.555763824548
0.542889100786544,0.03946490031630794,46.78700658926827,643.6138374140513
0.5389159023722884,0.03387280630618759,45.506899487143365,724.0141717103313
0.5437294713757362,0.035082628489479274,43.74940426755285,678.0518301966309
0.5544044440295097,0.03546205334099881,44.94271437566327,702.6226128820905
0.5644228870908374,0.031197086446351625,39.75055297081863,719.1736289165725
0.5539109668606603,0.026452934293306276,41.518514591663696,869.376542696295
0.5124776202712364,0.03628162727246685,49.12257046720496,693.8558137314682
0.5191713599307869,0.048225235636404594,57.30027453173616,616.8691777338257
0.5487679676374018,0.03039286575801136,42.50705635610873,767.4995544190028
0.5559135859434616,0.03503680270690946,43.596073970107135,691.7197900880166
0.5563729754000103,0.03872188563893854,44.56957141501854,640.3950802318641
0.5599301012889074,0.03753715148968936,46.61864013016811,695.3958639404518
0.555168387094358,0.043911963802961404,47.61842777644774,602.0283188254227
0.5552792379768968,0.02608915158654491,38.392466134130146,817.1419169494312
0.5345451386882226,0.043483297178901925,50.41788106534377,619.7927704414496
0.5611241538994353,0.023111982756998342,36.252865630053094,880.1650108073813
0.5295287640771594,0.04422269627425762,52.27081888017796,625.8981123010764
0.5646491421422887,0.030728486128095995,39.96196027321535,734.3181988377835
0.5409457311517277,0.032651407289652906,44.883540683585025,743.5991813882493
0.5519367197607157,0.026662273559939297,39.642496655955,820.6408023765981
0.5599140872440783,0.03831197345831968,43.780039915584496,639.8276798638951
0.5612442788163617,0.02771380860766034,39.585968403967634,801.6725020606159
0.5560891870465399,0.034622384522563616,42.87228150285089,688.5953263043901
0.5523929219452279,0.06411294978533469,57.31881512962001,493.8551084906045
0.4783140783934358,0.04240365172514393,60.16431701596608,678.6547543639566
0.5648274953947581,0.014626684673259054,32.6693027373112,1261.5654780022744
0.5581212883384442,0.03999289422667217,44.91948631149047,626.8743999765356
0.5535606295445543,0.03746890965618905,44.59891899477773,658.8984281179313
0.5519086634252571,0.04925775791701835,50.899340778614466,570.3017824253467
0.5698504609937736,0.021859399963815494,35.0325570552275,913.2601453268586
0.5389724940075595,0.01935979847492336,36.09285803262299,1004.8171593780293
0.5795836326732229,0.03504677852730033,41.352319271838994,683.8610688387732
0.546440570542541,0.03061958350227974,42.230066210803116,753.6425657965735
0.5682642502826227,0.02163681092247175,33.81384453769686,888.0790743256332
0.5871468136084309,0.03934129378606136,40.036838867396156,597.5274350604745
0.5457191591481791,0.04238576353603428,49.11457371697205,632.3529797442687
0.5263088335292482,0.031078487918622513,42.52716025198844,720.1901252127423
0.5545029393756062,0.037456892672757286,43.36450080836883,641.9577665684224
0.5638344892048528,0.01949743698495591,34.620734636890376,1001.1759107081418
0.5548280055340621,0.04116181686063245,46.22899022418755,623.1294048749998
0.5013874349056261,0.03229768732667154,48.11414579316482,746.9212237369296
0.5222519672130171,0.035492226398907166,47.25735638504832,695.3705033882587
0.5485462878705973,0.04154161462404344,48.701469316847145,643.0903191745031
0.5852495910798953,0.051054354630497234,46.10044696111424,528.461635209387
0.5634460711923728,0.022544174682541652,36.187844501738205,904.4420164653427
0.5546335023671394,0.037335454833304554,45.11822487470615,670.2497450365621
0.5343407270120869,0.04309477096525646,50.55789265367589,626.8774728735457
0.5453220666887623,0.04958918740472233,51.377376999156034,564.9864188651617
0.5549840158217526,0.013288273368376546,34.089290637438324,1423.737372795467
0.5108707716947483,0.025293864976494884,42.554087616669484,859.4827085420166
0.5402913558052234,0.02712621907707115,41.44151544021086,825.4188503085757
0.558234950299448,0.03028053692490554,38.82148336078877,715.6910357370874
0.5579510987601518,0.03982446098429629,43.47051304836658,609.0332403636984
0.5579455083616831,0.030923190123573693,40.73334512549551,734.9496239713962
0.5518767206643095,0.02822782299908628,40.27963584680835,787.499388153621
0.5705128524382072,0.03308170941873994,39.62261698158451,683.3145152537085
0.5629920542730205,0.040902521029616286,45.95393216069013,632.5208817895855
0.5696238727224601,0.03618658152816135,42.69814690519838,672.1243834343317
0.5254454242829698,0.03841377233929385,49.038493637886596,670.7764045709109
0.5516617786535601,0.022342531402809826,34.95388973676983,863.0501457243938
0.5687945870809328,0.03384592235982483,40.77256407912248,685.1996380262148
0.5679428256218958,0.042812137190997385,43.92419668624594,582.6953293143284
0.5714607941725094,0.04259604688522376,43.38206558655182,582.0058776753448
0.536725658393154,0.061506385441597325,57.78536423765311,504.2547605954248
0.5144854072971824,0.06700264965688223,67.28711890774574,516.6697280538019
0.5597816977229315,0.028649827450343016,38.70107979517233,756.170562946718
0.5565419058521061,0.037439787969050155,44.91093317042848,667.6003710525541
0.5818509942531976,0.047266574577587935,45.32470345245149,557.9465828383716
0.5568350388583063,0.02200349424116589,37.698977713064515,954.0353677325935
0.5576294405833624,0.05169226117293812,51.405301228672165,554.5338647745288
0.5543416792330574,0.022893912802928774,38.137748705731866,923.4482476494447
0.49859204164065607,0.04382528296480129,56.90803896295006,647.432107970462
0.5433404255388014,0.030137370065758923,43.17086938710004,778.3186951112705
0.5415329826832299,0.04010292360091984,49.12978245918172,663.42788118043
0.5507598412414748,0.03923387095622553,47.26204751602684,663.4583117153165
0.564730539172797,0.05292346660018129,49.411215326070106,527.2523525920949
0.5691530689813552,0.03065899760137746,38.45064767157257,713.7971179335981
0.576867856155183,0.01645476658997004,32.0202810196009,1122.5604911663047
0.5564147643982372,0.03790794333440262,45.739227701943534,671.3627637624328
0.5531477069364957,0.04177927329122967,48.225894258592106,638.4994453625882
0.5569340751323084,0.03879029810389506,44.303123732469274,636.0848059308266
0.5656397385829152,0.031212698866520977,39.077476080246484,708.1660400158299
0.5595004296683584,0.039945154715533275,43.268049149276834,606.0432676336137
0.5504481199971301,0.044547122138487126,49.340123229282874,609.6730106953626
0.5498764083113963,0.04469156597634406,51.14897201258194,629.3270867703767
0.536818199890769,0.03419947993359641,44.566135502946906,699.5402469052755
0.5751438739215464,0.03539049421059603,41.540155131344484,675.0842642482867
0.5513187119949104,0.04549762100765924,47.881733161910844,580.2082585914706
0.5597007459260777,0.04438401236000377,48.299894839217366,609.0816429661514
0.5329489673752599,0.02744684695789565,42.01535872931109,815.8329473340807
0.5441203972575723,0.03388996208174507,43.122241145607006,692.3492840206895
0.5557068539390728,0.04594477583099185,48.77294046803287,589.9138000922777
0.5269760356753617,0.03842783873999994,48.846136634877055,669.8462439187545
0.5387941447794848,0.04616101059251527,52.65494426295575,614.5917365849599
0.49599716325252596,0.06602109202549662,72.89782565122889,547.6600525832451
0.5729133616959111,0.03284686517231436,40.750584727359524,710.769638586507
0.577736469238817,0.04329879528472737,42.56590078882487,567.9574470835141
0.5523910676661393,0.045307624774248545,49.41883317354524,602.5149664227182
0.5427682764033016,0.05307962966349933,55.1858826270808,564.3058662086539
0.6083249685996734,0.027159462755822743,33.402274372581665,748.1531461627352
0.5655476692153852,0.03442114642840337,42.57441336023568,699.5077951333216
0.5685032248872695,0.05061707660550235,48.51059360448118,544.8443638948792
0.5604892591369812,0.05559429250145269,53.20242105213198,536.3749445866948
0.5387393886616181,0.040402722689302756,48.895797386202666,651.9880403738148
0.5685837040691881,0.028679864109022506,37.76415169089111,748.6814152192088
0.5764249373595293,0.036347062248060925,40.08365858424105,635.6832976176648
0.5524899980046406,0.041135032471319694,46.1852986565485,620.320783273751
0.5370833074395307,0.032719759227287266,42.56183149697214,698.6374524423114
0.5540923140140728,0.03400231454196445,41.84154182495774,681.8381937822049
0.554860774031034,0.04004946564886945,44.49271416641661,616.4192560660634
0.5597887245113966,0.029589149532747872,40.09383152941394,758.5238226528074
0.5423846454447269,0.04149872609223118,48.24854767636511,630.6042109944995
0.5727833229541923,0.035580229089242243,40.2787399917022,648.4216411026614
0.5685635575799723,0.042495881226598656,45.16242588317793,604.2399589777067
0.5497882139388693,0.03572759291330593,45.59073305404546,701.5655311223736
