α,β,L,h_max
1.1336372784979232,0.03841965971531195,7.0907977738930015,209.22602517407344
1.111264398628013,0.03820257296943138,7.073238899263706,205.75154919623066
1.1087194432123584,0.037701479174600164,7.078838527287151,208.17342137206043
1.0094929097052576,0.04225811795578685,8.326117741408314,198.90040616851087
0.9795484841282449,0.05108261296418558,9.249685356104571,177.36984745842693
0.9713082005086292,0.04763204460268296,9.313285259742917,189.91564233534706
0.9578761175611583,0.04571815245416475,9.072657738968616,190.0882188902361
1.2725169699339076,0.036135673703693874,5.896801192501299,207.6557267843979
1.0953220105754353,0.036527779310694196,7.126181106124099,213.6856705822062
1.1646265739457262,0.028373239917936565,5.79293822010464,237.78073324980943
1.1699504253368649,0.04260834997465478,6.994776815849646,192.0642811962361
1.101407795145881,0.041906525077976854,7.5213089550811905,197.6787218079423
1.1305434825833989,0.0392589720949539,7.089527601052825,204.15764336824265
0.9711549987365998,0.04593668552153968,8.967614923871533,189.58581711297293
1.1581057921272995,0.05096125164694859,7.571799736344425,172.07083515605717
1.111619570643678,0.03961607396883659,7.073287499885208,198.47511441559936
1.0333216384498969,0.045714166487746455,8.30433776757711,187.71100005802933
1.0448445063774452,0.043449685896444074,8.19295714019928,197.0179089286273
1.127102393624775,0.04503789438707004,7.311462822151035,182.9740790482166
1.1188256506858238,0.037515865280211794,7.1141655150915755,212.16386193036374
0.9648845768590448,0.041955092202475903,8.631857847340353,198.51574789405223
1.0928297319349554,0.0343712098967839,6.899169934533285,219.35852862820502
1.2474977411580115,0.03338251519692844,5.867128831295343,219.2534001990789
1.1450688976386167,0.029632474900075968,5.979423716751365,231.05907106790912
1.1653333088584612,0.03655143237176081,6.662172955337275,212.40349694827944
1.2250443879210873,0.02527449807482782,5.250914113142967,254.50961861703541
1.2839052503804231,0.03686891501073364,6.056460138575529,210.90723630931544
30.212374300145836,0.02675262372789711,0.20507404986768665,231.59500230209161
1.1996629476810965,0.03298348017596822,6.043670705524868,219.81815668700955
1.0068657710529347,0.0544724476660717,9.17979245863757,169.67878639551103
0.9878583092894767,0.0516462338292806,9.369994202892421,179.22365185268802
1.0449931112887758,0.04442456830145413,8.167570819539398,192.1246636425394
1.0591191323699227,0.05449366805576924,9.032842706708049,175.55904881594353
1.077216408064679,0.04187703750639062,7.463121022765276,191.97624521238774
1.1338910347243845,0.03269301757554245,6.389203894549669,221.59658398971715
1.097892285981354,0.03599595766969594,7.034270350395458,214.54828972943852
1.322117495338598,0.035629674360025405,5.648938720910598,209.6163057103567
1.2508929610710056,0.03788173729315752,6.055393982838569,199.95518291640437
1.139536399575431,0.04045360348940537,6.99983361107888,197.1781127702244
1.0876219854711844,0.04525810754025809,7.962561504549541,191.35260892893282
0.965502769871048,0.048479963928235816,9.412988140810457,187.46437468825368
1.244014950420236,0.03510796996623319,5.917938376755887,209.69608392142166
1.2486532672783797,0.029539646814674504,5.511863994589059,232.98880412539987
1.15025376272171,0.03742180374483212,6.818367792088916,209.5797749875666
0.9735969040606446,0.04452229114853833,8.725028115190874,190.7956698017055
1.231580958549038,0.03361332241433052,5.870959435430465,215.1100019201712
1.192459261706228,0.04208634221273273,6.742477480408476,191.0389284418809
1.0629840154884858,0.03710495148759425,7.193791504960792,206.0880037287438
1.2085797022438938,0.03263375572385068,5.95720495253946,220.62299689532765
1.1117597257984888,0.04137968379916716,7.063520939033282,189.7776247026223
1.2499580669544643,0.03878089532668939,6.300532100292909,203.07424205976875
1.1465505263165259,0.041793514973679086,7.129258050069906,195.5818881159403
1.0498361861299865,0.04255856568765316,8.078860054947203,199.28960225330763
1.0137040485055098,0.04522142671008024,8.658697911922523,194.09730666780396
1.2465960433489156,0.037247071397657865,6.118367198851001,204.77132981582676
1.4975100290842454,0.03033034765704472,4.566864731958925,225.481284122082
1.2479950644208255,0.028446689628024602,5.499373357418278,241.2650082385699
1.131985441650139,0.03995096633046107,7.074414660747732,200.44907895148572
1.0984054860658765,0.038582317245054454,7.2454408337014025,206.27148727629788
1.1042763944087914,0.040540930475120224,7.515303088036945,204.70600204994636
1.0336127630170426,0.04665898456673219,8.567092438701934,189.78244316321374
1.3002879200746085,0.030996975867389972,5.480180548593979,229.8873476448141
1.081416365478808,0.03758092734747422,7.009267768063702,201.6963765774834
1.1714243555604573,0.02769011842756994,5.802987210413905,245.49409461956026
1.170999981464388,0.03294421724516572,6.251102355269598,222.1950118795688
1.034488830291056,0.04781787335929567,8.499050385527891,183.86791536809991
1.123190150816014,0.031123639315601078,6.300115209010951,227.35860931983729
1.605667753830073,0.030046463092482247,4.302293420694408,229.91237909971227
1.154137361942293,0.034771143180286644,6.4547869623552225,214.24980933200223
1.03464063369882,0.03819256097786425,7.6974294562486945,208.52420174391955
1.04517081996939,0.03684702744318549,7.599427439430648,215.55876713296556
1.0953432699067598,0.04108539054412198,7.418113190197258,197.76811783164646
1.101979144787229,0.035507311944661786,6.83519284867135,212.1320808957222
1.102979435323259,0.03726406823188152,7.060504484215294,208.98392522892598
1.017373189696091,0.04929725343809848,8.769099272967589,180.9724858059928
1.0089901825396146,0.04487665387967008,8.395546914326813,188.7623893777881
1.0344231277793958,0.04211507894446519,8.044117301724421,197.57818786108882
2.0588954490740456,0.027660222006608004,3.2217185328135423,239.8094138153574
