t,h,α,β,L
10,8.608,0.3961159983440176,-0.04852012910889152,28.746878618115034
10,8.608,0.41392104586489326,-0.0663251766297619,28.746878618115034
10,8.608,0.40522386077226824,-0.05762799153714439,28.746878618115034
10,8.608,0.39328578152469856,-0.04568991228956931,28.746878618115034
10,8.608,0.3788853644685682,-0.03128949523343137,28.746878618115034
10,8.608,0.41030809697337906,-0.06271222773826376,28.746878618115034
10,8.608,0.4078616733836605,-0.06026580414871289,28.746878618115034
10,8.608,0.38197823818238663,-0.03438236894726409,28.746878618115034
10,8.608,0.3973872034169382,-0.049791334181795245,28.746878618115034
10,8.608,0.3864978352998159,-0.038901966064647756,28.746878618115034
10,8.608,0.3731128410605663,-0.02551697182546131,28.746878618115034
10,8.608,0.35751810993191135,-0.009922240696784877,28.746878618115034
10,8.608,0.3895272133091493,-0.041931344074029965,28.746878618115034
10,8.608,0.4027802735519481,-0.05518440431676165,28.746878618115034
10,8.608,0.3925714208487721,-0.04497555161363944,28.746878618115034
10,8.608,0.3839410086500827,-0.03634513941496382,28.746878618115034
10,8.608,0.3906572297862141,-0.04306136055108042,28.746878618115034
10,8.608,0.40641616885913057,-0.05882029962400872,28.746878618115034
10,8.608,0.40509087566420804,-0.057495006429092665,28.746878618115034
10,8.608,0.3809171239696211,-0.03332125473429243,28.746878618115034
10,8.608,0.38705559381101085,-0.03945972457588743,28.746878618115034
10,8.608,0.3977262126732861,-0.050130343438161154,28.746878618115034
10,8.608,0.39048497697173495,-0.04288910773661332,28.746878618115034
10,8.608,0.4131086033855572,-0.06551273415043435,28.746878618115034
10,8.608,0.39107956000134975,-0.04348369076622442,28.746878618115034
10,8.608,0.39868479585887573,-0.05108892662374454,28.746878618115034
10,8.608,0.398818269619022,-0.05122240038388934,28.746878618115034
10,8.608,0.39819268039853467,-0.05059681116350794,28.746878618115034
10,8.608,0.39169324344737255,-0.044097374212268926,28.746878618115034
10,8.608,0.37674865140739383,-0.029152782172275106,28.746878618115034
10,8.608,0.40516000756597853,-0.057564138330850716,28.746878618115034
10,8.608,0.36357798271004876,-0.01598211347491402,28.746878618115034
10,8.608,0.4213984365905342,-0.07380256735539077,28.746878618115034
10,8.608,0.4026654869025287,-0.05506961766817961,28.746878618115034
10,8.608,0.40343732112685093,-0.0558414518917914,28.746878618115034
12,10.667,0.36392854840032257,-0.016332679165175196,28.746878618115034
12,10.667,0.3995129917084581,-0.05191712247333308,28.746878618115034
12,10.667,0.4121405201484289,-0.06454465091330072,28.746878618115034
12,10.667,0.36406653229568836,-0.016470663060563422,28.746878618115034
12,10.667,0.36517935543720575,-0.01758348620207948,28.746878618115034
12,10.667,0.35518620581565424,-0.007590336580523616,28.746878618115034
12,10.667,0.3795047344161389,-0.031908865182943946,28.746878618115034
12,10.667,0.3553695912679901,-0.007773722032864156,28.746878618115034
12,10.667,0.3769453210927613,-0.02934945185762213,28.746878618115034
12,10.667,0.36797170440226995,-0.020375835167137504,28.746878618115034
12,10.667,0.3627757839476631,-0.0151799147125309,28.746878618115034
12,10.667,0.38492939046390856,-0.037333521228788843,28.746878618115034
12,10.667,0.38626497096105783,-0.038669101725934386,28.746878618115034
12,10.667,0.3929560004850506,-0.04536013124991667,28.746878618115034
12,10.667,0.3778439480024279,-0.030248078767151163,28.746878618115034
12,10.667,0.38594655113674464,-0.038350681901598564,28.746878618115034
12,10.667,0.35707607605979896,-0.00948020682464411,28.746878618115034
12,10.667,0.41143368204151226,-0.06383781280637854,28.746878618115034
12,10.667,0.39103949160741663,-0.043443622372292455,28.746878618115034
12,10.667,0.37593464770826335,-0.028338778473128032,28.746878618115034
12,10.667,0.4419885542808468,-0.09439268504570271,28.746878618115034
12,10.667,0.3846337508121839,-0.037037881576997465,28.746878618115034
12,10.667,0.3813711992122165,-0.03377532997707358,28.746878618115034
12,10.667,0.3785437408934478,-0.03094787165836132,28.746878618115034
12,10.667,0.3411801052311918,0.006415764003700887,28.746878618115034
12,10.667,0.3849909211178945,-0.03739505188273381,28.746878618115034
12,10.667,0.3733705972134578,-0.02577472797833236,28.746878618115034
12,10.667,0.3750805886216827,-0.027484719386556913,28.746878618115034
12,10.667,0.372991246060538,-0.02539537682542905,28.746878618115034
12,10.667,0.4079912108850469,-0.06039534164924305,28.746878618115034
12,10.667,0.36975107493519394,-0.022155205700075977,28.746878618115034
12,10.667,0.35806811914715564,-0.010472249912013995,28.746878618115034
12,10.667,0.36681408666120935,-0.019218217426077253,28.746878618115034
12,10.667,0.4033975177139115,-0.05580164847878241,28.746878618115034
12,10.667,0.35848560565625975,-0.010889736420913447,28.746878618115034
12,10.667,0.40689837342574814,-0.05930250419061928,28.746878618115034
12,10.667,0.36504254123878965,-0.01744667200365932,28.746878618115034
12,10.667,0.363998111854119,-0.016402242619007433,28.746878618115034
12,10.667,0.4011002879082011,-0.05350441867306341,28.746878618115034
12,10.667,0.37776743849417277,-0.03017156925905458,28.746878618115034
12,10.667,0.34961408249744613,-0.0020182132623082515,28.746878618115034
12,10.667,0.36247455136847795,-0.01487868213334415,28.746878618115034
12,10.667,0.39661429899321643,-0.04901842975808511,28.746878618115034
12,10.667,0.3670100605982693,-0.01941419136314783,28.746878618115034
12,10.667,0.36456138896085727,-0.01696551972573191,28.746878618115034
12,10.667,0.38249266065353943,-0.034896791418486575,28.746878618115034
12,10.667,0.36890476912624326,-0.021308899891443408,28.746878618115034
12,10.667,0.3939050640148889,-0.046309194779747244,28.746878618115034
12,10.667,0.3737167172835944,-0.026120848048525252,28.746878618115034
12,10.667,0.37258561353660724,-0.02498974430150749,28.746878618115034
12,10.667,0.41253913782968166,-0.0649432685945423,28.746878618115034
12,10.667,0.35359886167159,-0.006002992436464736,28.746878618115034
12,10.667,0.3656318931939106,-0.018036023958759684,28.746878618115034
12,10.667,0.37129874452792105,-0.02370287529271739,28.746878618115034
12,10.667,0.3821520854539442,-0.03455621621880733,28.746878618115034
12,10.667,0.3646836326009495,-0.017087763365908747,28.746878618115034
12,10.667,0.3633231354337789,-0.01572726619866682,28.746878618115034
12,10.667,0.3583948382537256,-0.010798969018594163,28.746878618115034
12,10.667,0.37384441048477074,-0.02624854124969621,28.746878618115034
12,10.667,0.3766312571151001,-0.029035387879976646,28.746878618115034
12,10.667,0.41046670723028983,-0.06287083799516083,28.746878618115034
12,10.667,0.48023564181303485,-0.13263977257791001,28.746878618115034
12,10.667,0.3696717724426114,-0.022075903207485932,28.746878618115034
12,10.667,0.36179673657500866,-0.014200867339880125,28.746878618115034
12,10.667,0.37379672565716926,-0.026200856422033784,28.746878618115034
12,10.667,0.3733407435286884,-0.025744874293601557,28.746878618115034
12,10.667,0.3829252255691163,-0.035329356333991827,28.746878618115034
12,10.667,0.3753465035914928,-0.02775063435636972,28.746878618115034
12,10.667,0.37654959612018946,-0.02895372688504911,28.746878618115034
12,10.667,0.3721973338051608,-0.02460146457005037,28.746878618115034
12,10.667,0.3816713468083199,-0.034075477573268884,28.746878618115034
12,10.667,0.35534372236155026,-0.007747853126425347,28.746878618115034
12,10.667,0.3784127091560184,-0.030816839920899352,28.746878618115034
12,10.667,0.3715672453859936,-0.023971376150845946,28.746878618115034
12,10.667,0.39401035589630906,-0.04641448666118608,28.746878618115034
12,10.667,0.3850021059758008,-0.037406236740685384,28.746878618115034
12,10.667,0.35956059997783235,-0.01196473074269391,28.746878618115034
12,10.667,0.35935669714512286,-0.01176082790998436,28.746878618115034
12,10.667,0.3927473016735763,-0.04515143243844108,28.746878618115034
12,10.667,0.3723862741014314,-0.024790404867248084,28.746878618115034
12,10.667,0.4906293451532479,-0.1430334759181109,28.746878618115034
12,10.667,0.40101080486786805,-0.05341493563274401,28.746878618115034
12,10.667,0.36892220912443563,-0.021326339889303717,28.746878618115034
12,10.667,0.3769998681542809,-0.029403998919143297,28.746878618115034
12,10.667,0.3825556386277263,-0.034959769392592994,28.746878618115034
12,10.667,0.3762152335195086,-0.02861936428437931,28.746878618115034
12,10.667,0.3723926600521095,-0.02479679081698262,28.746878618115034
12,10.667,0.36601113758135945,-0.018415268346244185,28.746878618115034
12,10.667,0.37402454074568753,-0.026428671510534327,28.746878618115034
12,10.667,0.37025631272449366,-0.022660443489358504,28.746878618115034
12,10.667,0.3721980916503335,-0.024602222415207063,28.746878618115034
12,10.667,0.37433987483245484,-0.026744005597326502,28.746878618115034
12,10.667,0.37033508527529513,-0.022739216039494442,28.746878618115034
12,10.667,0.4306539241922451,-0.08305805495710027,28.746878618115034
12,10.667,0.37526510395563734,-0.027669234720506385,28.746878618115034
12,10.667,0.3897809550052075,-0.04218508577006523,28.746878618115034
12,10.667,0.37596378058900576,-0.028367911353890062,28.746878618115034
12,10.667,0.36724230860744134,-0.0196464393723047,28.746878618115034
12,10.667,0.3504834716433584,-0.0028876024082888077,28.746878618115034
12,10.667,0.3716079114902167,-0.024012042255073765,28.746878618115034
14,16.313,0.3612886949650957,-0.01369282572999711,28.746878618115034
14,16.313,0.36218547733592943,-0.01458960810076323,28.746878618115034
14,16.313,0.3640835132445211,-0.016487644009401205,28.746878618115034
14,16.313,0.3645987480870205,-0.017002878851882695,28.746878618115034
14,16.313,0.35883192596225627,-0.011236056727131547,28.746878618115034
14,16.313,0.35875090922676295,-0.011155039991636577,28.746878618115034
14,16.313,0.35603989189913726,-0.008444022664006307,28.746878618115034
14,16.313,0.3617517032415794,-0.014155834006449892,28.746878618115034
14,16.313,0.3581711264505079,-0.010575257215380097,28.746878618115034
14,16.313,0.3611622284357267,-0.01356635920056055,28.746878618115034
14,16.313,0.3672057717204429,-0.019609902485317666,28.746878618115034
14,16.313,0.3655881851276966,-0.017992315892553495,28.746878618115034
14,16.313,0.358158664203539,-0.010562794968426905,28.746878618115034
14,16.313,0.3584903283642226,-0.010894459129090721,28.746878618115034
14,16.313,0.36011140604500247,-0.012515536809871596,28.746878618115034
14,16.313,0.3607955831648877,-0.013199713929630248,28.746878618115034
14,16.313,0.35772704086856144,-0.010131171633436874,28.746878618115034
14,16.313,0.3822955974874443,-0.03469972825229859,28.746878618115034
14,16.313,0.36045718553756567,-0.012861316302409546,28.746878618115034
14,16.313,0.35699896677719745,-0.009403097541941428,28.746878618115034
14,16.313,0.36125105177061484,-0.013655182535474078,28.746878618115034
14,16.313,0.36690608625915855,-0.019310217024022493,28.746878618115034
14,16.313,0.3539650517270932,-0.006369182491959382,28.746878618115034
14,16.313,0.3591502652709884,-0.011554396035852434,28.746878618115034
14,16.313,0.3597274143061735,-0.012131545071047327,28.746878618115034
14,16.313,0.36035560680590345,-0.012759737570756803,28.746878618115034
14,16.313,0.37187638236594334,-0.02428051313081179,28.746878618115034
14,16.313,0.359967953084068,-0.012372083848904985,28.746878618115034
14,16.313,0.36056658462481106,-0.012970715389699296,28.746878618115034
14,16.313,0.3621987096755683,-0.014602840440437578,28.746878618115034
14,16.313,0.35807465530278865,-0.010478786067649657,28.746878618115034
14,16.313,0.3620927468446924,-0.014496877609562447,28.746878618115034
14,16.313,0.3997839627835551,-0.0521880935483956,28.746878618115034
14,16.313,0.3665802682752725,-0.018984399040138406,28.746878618115034
14,16.313,0.3546275350659309,-0.0070316658308057335,28.746878618115034
14,16.313,0.3762674795160033,-0.028671610280885072,28.746878618115034
14,16.313,0.35602056116791636,-0.008424691932917127,28.746878618115034
14,16.313,0.36043623069831604,-0.01284036146318256,28.746878618115034
14,16.313,0.4539131908670782,-0.10631732163194466,28.746878618115034
14,16.313,0.35927997155941555,-0.011684102324292124,28.746878618115034
14,16.313,0.3661813821660703,-0.018585512930950676,28.746878618115034
14,16.313,0.36206880775223677,-0.014472938517093392,28.746878618115034
14,16.313,0.36144518306003964,-0.013849313824875637,28.746878618115034
14,16.313,0.35882843132202086,-0.011232562086904015,28.746878618115034
14,16.313,0.3599440204911632,-0.012348151256036126,28.746878618115034
14,16.313,0.37497991470607034,-0.027384045470945993,28.746878618115034
14,16.313,0.3575635398957168,-0.009967670660552328,28.746878618115034
14,16.313,0.3451764436800248,0.0024194255551294435,28.746878618115034
14,16.313,0.3701744196298131,-0.022578550394544913,28.746878618115034
14,16.313,0.35832681137577294,-0.010730942140634152,28.746878618115034
14,16.313,0.39214666694701367,-0.044550797712004514,28.746878618115034
14,16.313,0.3596536572106964,-0.012057787975582426,28.746878618115034
14,16.313,0.40486862087601116,-0.057272751640346654,28.746878618115034
14,16.313,0.3585050627341806,-0.010909193499014442,28.746878618115034
14,16.313,0.40021396700986095,-0.05261809777472601,28.746878618115034
14,16.313,0.36106496266890065,-0.013469093433620417,28.746878618115034
14,16.313,0.38770555478511387,-0.040109685549989914,28.746878618115034
14,16.313,0.3583928614327368,-0.010796992197606953,28.746878618115034
14,16.313,0.35999147922742863,-0.012395609992314253,28.746878618115034
14,16.313,0.36265591671678793,-0.015060047481661667,28.746878618115034
14,16.313,0.3654007955469646,-0.017804926311839334,28.746878618115034
14,16.313,0.4020361507023891,-0.05444028146730587,28.746878618115034
14,16.313,0.3655569754812311,-0.01796110624607477,28.746878618115034
14,16.313,0.3661777839004154,-0.018581914665284926,28.746878618115034
14,16.313,0.36282416712056004,-0.015228297885285035,28.746878618115034
14,16.313,0.35982943883048085,-0.01223356959536953,28.746878618115034
14,16.313,0.3609359912283542,-0.01334012199322708,28.746878618115034
14,16.313,0.36247896210724073,-0.014883092871332024,28.746878618115034
14,16.313,0.3609103112546489,-0.013314442019521242,28.746878618115034
14,16.313,0.3647990096414151,-0.017203140410783177,28.746878618115034
14,16.313,0.3655691634932621,-0.017973294258126268,28.746878618115034
14,16.313,0.3562341267543339,-0.008638257519209842,28.746878618115034
14,16.313,0.3584927611131075,-0.01089689187791522,28.746878618115034
14,16.313,0.35906942152225196,-0.0114735522870902,28.746878618115034
14,16.313,0.3616214682431336,-0.01402559900795351,28.746878618115034
14,16.313,0.356591790013253,-0.008995920778124493,28.746878618115034
14,16.313,0.36032134814493527,-0.012725478909805325,28.746878618115034
14,16.313,0.3585192812767509,-0.01092341204162777,28.746878618115034
14,16.313,0.38254858648402934,-0.03495271724889398,28.746878618115034
14,16.313,0.35769340079908035,-0.010097531563925833,28.746878618115034
14,16.313,0.36125234953619695,-0.013656480301075039,28.746878618115034
14,16.313,0.367816149558394,-0.02022028032328407,28.746878618115034
14,16.313,0.3602852958345755,-0.012689426599958973,28.746878618115034
14,16.313,0.36142303461092595,-0.01382716537578322,28.746878618115034
14,16.313,0.35786087651012133,-0.010265007275004713,28.746878618115034
14,16.313,0.35712559072154954,-0.009529721486427343,28.746878618115034
14,16.313,0.3968784396393395,-0.04928257040419356,28.746878618115034
14,16.313,0.36283278749933645,-0.01523691826420519,28.746878618115034
14,16.313,0.37419993902307214,-0.026604069787960608,28.746878618115034
14,16.313,0.3626020775276916,-0.015006208292563593,28.746878618115034
14,16.313,0.35355644137429526,-0.005960572139161678,28.746878618115034
14,16.313,0.3671173318768,-0.019521462641675372,28.746878618115034
14,16.313,0.47525998142921666,-0.1276641121940876,28.746878618115034
14,16.313,0.3586631698843719,-0.01106730064924811,28.746878618115034
14,16.313,0.3586057331722059,-0.011009863937081161,28.746878618115034
14,16.313,0.4231470257834594,-0.0755511565483232,28.746878618115034
14,16.313,0.35994301490907465,-0.012347145673949893,28.746878618115034
14,16.313,0.36179183018732675,-0.014195960952199901,28.746878618115034
14,16.313,0.35501048091959814,-0.007414611684468116,28.746878618115034
14,16.313,0.3604825022340016,-0.012886632998890693,28.746878618115034
16,22.834,0.3501935146075762,-0.002597645372429581,28.746878618115034
16,22.834,0.3423274033185247,0.005268465915554572,28.746878618115034
16,22.834,0.3477085019387115,-0.00011263270358628524,28.746878618115034
16,22.834,0.3482385871299842,-0.0006420231617127769,28.670256283239357
16,22.834,0.4321546296653319,-0.08455876043020508,28.746878618115034
16,22.834,0.3474169837471685,0.00017888548795845407,28.746878618115034
16,22.834,0.3604724636043797,-0.012876594369251034,28.746878618115034
16,22.834,0.3517786532828182,-0.004182784047695561,28.746878618115034
16,22.834,0.34612818288134617,0.0014676863537714613,28.746878618115034
16,22.834,0.3682096534267207,-0.020613784191589636,28.746878618115034
16,22.834,0.3608199775603039,-0.013224108325182872,28.746878618115034
16,22.834,0.3484884999611402,-0.0008926307259685829,28.746878618115034
16,22.834,0.3502523575347403,-0.0026564882995441354,28.746878618115034
16,22.834,0.34771125123743785,-0.00012329528211706034,28.670346643874772
16,22.834,0.36529043884391416,-0.017694569608795268,28.746878618115034
16,22.834,0.3608432189951015,-0.013247349759965549,28.746878618115034
16,22.834,0.38054014304610795,-0.03294427381098109,28.746878618115034
16,22.834,0.3463544914409274,0.001241377794182462,28.746878618115034
16,22.834,0.34459809510369827,0.0029977741313880098,28.746878618115034
16,22.834,0.34736610453494093,0.00022827927363615734,28.691639421943414
16,22.834,0.3432083326938243,0.004387536541317091,28.746878618115034
16,22.834,0.3505217428512777,-0.0029196792661606696,28.669484463137394
16,22.834,0.3455433640156535,0.0020525052194819864,28.746878618115034
16,22.834,0.36129450905302485,-0.013698639817891994,28.746878618115034
16,22.834,0.3407536213996689,0.006842247835445167,28.746878618115034
16,22.834,0.3458154296405097,0.0017804395946227423,28.746878618115034
16,22.834,0.3426257416263838,0.0049701276088437675,28.746878618115034
16,22.834,0.4084814519899831,-0.06088558275486017,28.746878618115034
16,22.834,0.3440124571879696,0.0035834120471544715,28.746878618115034
16,22.834,0.33815328591753446,0.009442583317590982,28.746878618115034
16,22.834,0.3584173445363227,-0.010821475301172114,28.746878618115034
16,22.834,0.3489791836045589,-0.001383314369179249,28.746878618115034
16,22.834,0.34942598251357065,-0.0018311673176731067,28.701320095267697
16,22.834,0.3508116343386516,-0.003205877172106542,28.662357394698915
16,22.834,0.3409709483579189,0.006624920877222731,28.746878618115034
16,22.834,0.3482895903723744,-0.0006937211372649269,28.746878618115034
16,22.834,0.3429352708952548,0.004660598339842417,28.746878618115034
16,22.834,0.34269589872857237,0.004899970506908412,28.746878618115034
16,22.834,0.3436783354502188,0.003917533784916809,28.746878618115034
16,22.834,0.3509065463986589,-0.0032985068513906985,28.66186164556403
16,22.834,0.3444025006255396,0.0031933686096142916,28.746878618115034
16,22.834,0.34431405665826575,0.0032818125768468882,28.746878618115034
16,22.834,0.3504847346356612,-0.0028888654005293267,28.746878618115034
16,22.834,0.3472135098342169,0.0003823594009129466,28.746878618115034
16,22.834,0.35067698845966255,-0.003071005582402145,28.67003492321626
16,22.834,0.3530231793934701,-0.00536996258772036,28.61694446373948
16,22.834,0.35057665045629954,-0.002980781221172378,28.746878618115034
16,22.834,0.34891781673055466,-0.0013219020027682696,28.695681305844687
16,22.834,0.3504859730800088,-0.002884996183474403,28.67577288349658
16,22.834,0.3424855370948517,0.0051103321403208665,28.746878618115034
16,22.834,0.3475127802982668,8.308893685108108e-5,28.746878618115034
16,22.834,0.4118766501839723,-0.06428078094885172,28.746878618115034
16,22.834,0.35996025388730785,-0.012364384652182078,28.746878618115034
16,22.834,0.40111488954389124,-0.053519020308768595,28.746878618115034
16,22.834,0.3373864030201544,0.010209466214982347,28.746878618115034
16,22.834,0.3454591010533302,0.002136768181846444,28.746878618115034
16,22.834,0.3481345676752346,-0.0005386984400646725,28.746878618115034
16,22.834,0.3830120727411102,-0.03541620350599249,28.746878618115034
16,22.834,0.3475198159576911,7.609294277172481e-5,28.69342744760487
16,22.834,0.3644554892507607,-0.01685962001562426,28.746878618115034
16,22.834,0.3380500076018637,0.00954586163326716,28.746878618115034
16,22.834,0.34224916815651935,0.0053467010777056125,28.746878618115034
16,22.834,0.3545641362682348,-0.006968267033133729,28.746878618115034
16,22.834,0.3426215413177991,0.004974327917402959,28.746878618115034
16,22.834,0.3516186167887352,-0.004022747553634005,28.746878618115034
16,22.834,0.3445040345341292,0.003091834701009509,28.746878618115034
16,22.834,0.35106204235723915,-0.0034568146885163497,28.662595854146122
16,22.834,0.35372005103299115,-0.005762895983546897,28.54951716685232
16,22.834,0.34581597973499595,0.0017798895001359212,28.746878618115034
16,22.834,0.340591203111983,0.0070046661231441725,28.746878618115034
16,22.834,0.35076907152950837,-0.003173175786519289,28.69460405654269
16,22.834,0.35157124998888156,-0.0039475155011052575,28.646981277989877
16,22.834,0.3412892479940308,0.00630662124110779,28.746878618115034
16,22.834,0.34974062562841735,-0.0021429411808276304,28.684567465632288
16,22.834,0.3484671409065601,-0.0008630614093091764,28.673403728289248
16,22.834,0.35416490218345675,-0.006569032948302067,28.746878618115034
16,22.834,0.34523331506834687,0.002362554166782543,28.746878618115034
16,22.834,0.34760372703272835,-7.857797594248707e-6,28.746878618115034
16,22.834,0.34614258298157924,0.0014532862535582476,28.746878618115034
16,22.834,0.3508341620700233,-0.0032382928341211895,28.746878618115034
16,22.834,0.3415140374349188,0.006081831800183912,28.746878618115034
16,22.834,0.3535852682908945,-0.005989399055643572,28.746878618115034
16,22.834,0.3578888445168069,-0.0102929752816938,28.746878618115034
16,22.834,0.3435945508449452,0.004001318390579035,28.746878618115034
16,22.834,0.36690758746913416,-0.019311718234098652,28.746878618115034
16,22.834,0.34358978674344315,0.004006082491648786,28.746878618115034
16,22.834,0.34282630875437,0.004769560480743962,28.746878618115034
16,22.834,0.34226889527974086,0.00532697395539494,28.746878618115034
16,22.834,0.34449766256540765,0.0030982066694255337,28.746878618115034
16,22.834,0.3447966501750883,0.0027992190600545485,28.746878618115034
16,22.834,0.3463057215281553,0.001290170430045223,28.693596572507015
16,22.834,0.3763943502245531,-0.028798480989437485,28.746878618115034
16,22.834,0.34448351901773766,0.0031123502173838196,28.746878618115034
16,22.834,0.3472223721201298,0.00037349711508212767,28.746878618115034
16,22.834,0.34162619218966245,0.005969677045637872,28.746878618115034
16,22.834,0.3494707656391716,-0.0018749983913561564,28.68703378324313
16,22.834,0.3489762459892704,-0.001380376754168909,28.746878618115034
16,22.834,0.3506622905629823,-0.0030611127844466187,28.66388798563765
16,22.834,0.3471480082669272,0.0004459670035776876,28.6934139043496
16,22.834,0.4095285238883735,-0.06193265465326183,28.746878618115034
18,31.393,0.3380358296092252,0.010127171873356879,28.455020672603492
18,31.393,0.359955767242864,-0.012359898005020879,28.746878618115034
18,31.393,5.656995706761845,5.309069706569476,26.915528477642276
18,31.393,0.35066070585885717,-0.0030648290096527155,28.69460407716088
18,31.393,0.33940056307229394,0.008195685783774782,28.691293975677723
18,31.393,2.6085808983915055,2.273363828686016,27.66101557422936
18,31.393,17.594325689624917,17.225827673387037,24.011051001324063
18,31.393,9.243494952585994,8.912174090037578,25.7033423664978
18,31.393,0.3486800709471125,-0.001032334297128589,28.602003917757322
18,31.393,16.419249151428076,16.067589780254263,24.82134879351494
18,31.393,0.34797889827010947,-0.0003830290353967089,28.746878618115034
18,31.393,7.628708742872863,7.260363612828598,26.09733677067774
18,31.393,15.080113798673507,14.733192905819733,24.34466021728202
18,31.393,0.3489210907916365,-0.0013253288034676008,28.69635064446188
18,31.393,3.6833559804471423,3.3576665024842325,26.72954913760238
18,31.393,15.190023762711691,14.81039110707641,23.378895692584024
18,31.393,3.0289177126468485,2.6716814059300313,27.599382880333902
18,31.393,11.800914020015865,11.450206347004368,25.73711233543782
18,31.393,14.707315876704723,14.318039467100343,24.978445119555047
18,31.393,9.250246965734632,8.910071346242267,21.871414193435594
18,31.393,4.6671218456783805,4.319403378724425,26.76819112652715
18,31.393,3.121893408568135,2.7894667631701013,28.456237409049685
18,31.393,3.543243720921385,3.2164274529301933,27.48851483041852
18,31.393,1.383649223258927,1.035097008483555,23.727427251802514
18,31.393,0.3445417109057708,0.0030541583293336176,28.746878618115034
