S,id,α,β,L
80,1,0.6191771561763099,0.06289224739351519,9.98015647925282
80,2,0.6125684643346484,0.06243355827165972,10.133712962385356
80,3,0.6116847737175908,0.057215231297715906,9.557802566378479
80,4,0.5617789097988146,0.08100488249907452,13.476313083309487
80,5,0.6059377216494373,0.06422699473315173,10.610489988333613
80,6,0.5932670769732667,0.07994107804803074,12.647748574915727
80,7,0.6174006072193474,0.06799329921085735,10.716383693801227
80,8,0.5960654466225274,0.06385421554290126,10.845709914517194
80,9,0.6103856229270158,0.067842173588464,10.745698147758734
80,10,0.6181198759584999,0.07445819334049834,10.956959515875951
80,11,0.5978456888315724,0.06723024350788816,10.879162853635744
80,12,0.6153666116138711,0.060979943254894774,9.760231979057123
80,13,0.6054286875424919,0.06454637222266107,10.569534027124181
80,14,0.6250936284603825,0.06287155953147106,9.730693957011036
80,15,0.6202527324668612,0.07431704773884022,11.132355528284545
80,16,0.5804367902463236,0.07732167003846163,12.570616410192141
80,17,0.5957905140126148,0.06187434723194159,10.52829199329541
80,18,0.6113687379494701,0.07186254395955265,10.978727173742882
80,19,0.6045032194657852,0.07373563423892344,11.525570213409862
80,20,0.6236624668175339,0.06471426082592321,10.123517174497
80,21,0.6253129325828007,0.07130555260121554,10.531396466613819
80,22,0.5979455767047813,0.062475280412761076,10.413893580928686
80,23,0.6034890096350187,0.07570454851382284,11.720654461806053
80,24,0.6055333414105946,0.07328504166223611,11.505919618500554
80,25,0.5986976638647385,0.07004535203527147,11.328475579154205
80,26,0.6034365189478503,0.07248684192336054,11.168806567826374
80,27,0.6245891316182335,0.05687879934236126,9.14554734642681
80,28,0.6166280653578332,0.06908119624208668,10.975665618945756
80,29,0.6008066394939082,0.07315401795068652,11.4684214333669
80,30,0.620258678326566,0.07251567227111777,11.353431010238832
80,31,0.6084416815667087,0.08103763277549947,12.228690064503867
80,32,0.6195887475955204,0.07745184179827784,11.760728889837557
80,33,0.6085178051722008,0.06700264371708864,10.840856297223075
80,34,0.5752308317865379,0.0699490700591657,12.033542821471215
80,35,0.5902373805081689,0.06321812391533148,10.87558760305699
80,36,0.6137643157833577,0.06257774795313376,10.08501706622746
80,37,0.5791781788803483,0.0687261001328685,11.526327911899918
80,38,0.6008458379348313,0.07479766956550056,11.696629682146474
80,39,0.5795771855476909,0.07071473751234683,12.01150359782059
80,40,0.5931416053698796,0.06831424987936957,11.144310355154348
80,41,0.5943194889438915,0.06816852698064833,11.193299806190607
80,42,0.6025699536279384,0.07458612919203506,11.648611607133814
80,43,0.5987192414369052,0.0649815190314897,10.812069044977711
80,44,0.6001760717783899,0.06888406959291321,11.22521388394902
80,45,0.6029498168079432,0.0718260925739811,11.173533570702338
80,46,0.6081569501884712,0.06834227234726463,10.864904227976865
80,47,0.6033349440764605,0.07049813193427942,10.87840016997148
80,48,0.6159740513746276,0.06816307032436217,10.311552195241818
80,49,0.6082837632741008,0.064042060210435,10.413049582023886
80,50,0.6034887338170803,0.06928453058357106,11.011677184918922
80,51,0.6166051845486077,0.05625204917585933,9.468042789420988
80,52,0.6143138972537078,0.056402804519838715,9.517097695327832
80,53,0.6129616267862561,0.05857700674017694,9.918485133666136
80,54,0.6149113605712304,0.06890142601700283,10.564098099298691
80,55,0.5909242524168451,0.061711364254186954,10.650334477348503
80,56,0.6031702730739715,0.07089827437970551,11.121655556657602
80,57,0.5616642400028632,0.07635818338697913,12.996302234067008
80,58,0.5951471070649135,0.057652736109938936,10.235812200268798
80,59,0.5976604047085491,0.06672904259607608,11.222840172324506
80,60,0.7305500065429418,0.1421776808023847,14.960193970779809
80,61,0.6095157750705738,0.0642965211240333,10.429728000851581
80,62,0.5958138900641353,0.06683771645165917,11.207337760009658
80,63,0.6091424327321915,0.07208551501310394,11.007237186075791
80,64,0.600191442716425,0.07297201019260154,11.74227505830684
80,65,0.5854829256773696,0.06632189173045949,11.58577586621868
80,66,0.6130335970249281,0.06422001255304502,10.530202846409328
80,67,0.6188119118484017,0.0745074521133771,11.361234609316826
80,68,0.6097276096355618,0.06302578738271528,9.91399797573156
80,69,0.5841056575665198,0.06784181096717,11.611989785467344
80,70,0.6118954292597534,0.05678040301182932,9.619496226400912
80,71,0.6047680863633229,0.065332869457862,11.16947892029651
80,72,0.5533866038287246,0.08725752296115159,14.765018006624627
80,73,0.6016045521010919,0.06295667423542073,10.460148079244842
80,74,0.5834929226517908,0.08096727454610203,12.683057908267635
80,75,0.6008021006253761,0.06900945886089058,11.038158311851824
80,76,0.6111046238748961,0.06074665247013369,10.032563277384536
80,77,0.6175198523894914,0.06786280588806462,10.553859871329061
80,78,0.616709911568346,0.05730873355627992,9.699274700047281
80,79,0.6052268625309454,0.06616660961532227,10.549934996768883
80,80,0.6036455778137702,0.07805558443966906,12.220862799058844
80,81,0.53647879535309,0.09242166588522807,15.844486041202556
80,82,0.6154499117147227,0.06736476941098486,10.49954738381408
80,83,0.6195552102366112,0.059607449060834525,9.951044661435517
80,84,0.5914233812489357,0.08217660967470207,12.724644813660515
80,85,0.6184366899378172,0.058675818943363975,9.712250512395526
80,86,0.6054220579847109,0.0641314336578343,10.404480042034264
80,87,0.6011739849043294,0.06456234442008481,10.442360444685487
80,88,0.6082944905077751,0.06406469952286474,10.415776614762791
80,89,0.5937724169022212,0.06917203391549409,11.350333230642944
80,90,0.6093310901508355,0.0756039349620588,11.45453219115269
80,91,0.6049664547596099,0.05937437384194534,10.00768517014499
80,92,0.6181426613361894,0.06514913520793958,10.077965024780564
