S,id,α,β,L
0,1,0.5087663991285969,0.26774508487456067,14.787752761787752
0,2,0.26949755060592123,0.06941250448799507,14.799514902937695
0,3,0.5417858493278711,0.2733743641729645,14.800514756938
0,4,0.2863921407108505,0.04701983095531435,10.19466648356873
0,5,0.28795995392794377,0.05341328270662545,11.055115475866135
0,6,0.29100898831301786,0.037558003537024605,8.619203461272924
0,7,0.28696416575638584,0.04635261074640531,10.007743837256093
0,8,0.5477644239130863,0.2292181504566658,14.771760143143549
0,9,0.2877273452664538,0.04360729982668342,9.761465925164861
0,10,0.29078367658637655,0.02732010660191697,7.572390263840401
0,11,0.3024817417455349,0.057480596087399305,10.767323978840391
0,12,0.3038356273630412,0.061249621065245695,11.331791924657864
0,13,0.29843886674969555,0.06470281542363525,12.128919461118771
0,14,0.2773470440948739,0.041056991457057095,10.130489880817862
0,15,0.3091130152409427,0.07767858339243017,12.554165095859306
0,16,0.2982487436657247,0.0648154366421405,12.086435474667136
0,17,0.2699875824731718,0.029565532182669288,8.967776740486105
0,18,0.2847154698750196,0.03930349924605907,9.524158432800027
0,19,0.28787208567253164,0.03404756883877427,8.544894992076152
0,20,0.293246799673222,0.03658915467717418,8.6922192190401
0,21,0.30959734311686027,0.07031410558652922,12.018125060032826
0,22,0.28291619474822927,0.03688520689328242,9.08956080280218
0,23,0.28116761140494995,0.04179865672912744,9.670828293654052
0,24,0.2817878118441138,0.044196850222816844,10.085195983721185
0,25,0.26326316697774876,0.018914489336021616,7.973198401593426
0,26,0.28238033469566354,0.029745754067805726,8.17795862149734
0,27,0.29013046555150673,0.07654258578677807,14.344479958239289
0,28,0.2834972101240117,0.025649439194627636,7.688347831130894
0,29,0.2859879879736012,0.04263845028271209,9.809915873492676
0,30,0.29254051890400673,0.05531838032335792,10.979433820452613
0,31,0.30532930618462933,0.055501541427324344,10.369330127182542
0,32,0.30238641250237347,0.06246243705772851,11.233793934827077
0,33,0.2875674052335826,0.03999448820462373,9.25596637459985
0,34,0.2770564468281926,0.027241669474177124,8.168550883338098
0,35,0.2925534508292815,0.04468763596066491,9.922402735795538
0,36,0.2667753392075356,0.019216914811322778,7.85404640866382
0,37,0.27493536850276257,0.02433699874276711,7.9199862107002055
0,38,0.29233040397805865,0.04888036006737463,9.983098018401815
0,39,0.28176192528400645,0.03559654393422054,9.014518012127146
0,40,0.29046379985863785,0.048251418593990576,10.461389169561558
0,41,0.28449827875269756,0.036130382173466244,8.911038473588084
0,42,0.3121047269904487,0.07563269997433023,12.721667775694476
0,43,0.28033949012592296,0.030775781372072396,8.469877567847487
0,44,0.29071348812257636,0.0481586118267425,10.071144231631992
0,45,0.29276161532057415,0.05295183948061268,10.750511468076356
0,46,0.28167561250003786,0.0328067160819351,8.372280230399287
0,47,0.2876787418418221,0.04991135805935081,10.568550974747266
0,48,0.2890634310927624,0.04336770337391888,9.657648904320942
0,49,0.30513394018206796,0.0600734213483698,10.955431361155277
0,50,0.2791094143579775,0.023861761912392945,7.625081362966991
0,51,0.27629474452980324,0.02576582498503371,8.044352281491461
0,52,0.26913324619388196,0.025035482963594233,8.123569350169644
0,53,0.28868576759056436,0.037748857901766505,8.845435394786442
0,54,0.2803605383976962,0.04153620901779194,9.697699341225542
0,55,0.2988668903411887,0.061140099047478094,11.490686655885204
0,56,0.29091738777323456,0.05493881992154976,11.090557071891133
0,57,0.2852142804460909,0.04151647913982949,9.797650232851248
0,58,0.3082392961120128,0.06883630805170905,12.099264168680232
0,59,0.2892060259610408,0.042672693933096986,9.42822609064443
0,60,0.30026357991628505,0.0539402729370721,10.281089574698381
0,61,0.2963749219316202,0.0518625652169527,10.286702300316252
0,62,0.28129663228979945,0.033150816893325614,8.77947726364544
0,63,0.2809190002602084,0.039739065976012705,9.710204195571304
0,64,0.28187395153971423,0.03465071872985583,8.814208257519688
0,65,0.2885164927803292,0.043456066864781276,9.889652258274046
0,66,0.3071827797377915,0.06748800003408562,11.712121775491536
0,67,0.30488494581563325,0.06433217391936427,11.316138517128119
0,68,0.2896845897770749,0.043269219849150685,9.671023030350913
0,69,0.30432192495944355,0.06463784095527063,11.546479819663809
0,70,0.29084596959517517,0.03950202182904321,9.044117943119984
0,71,0.28695685703870943,0.04417912139792792,9.959753738902013
0,72,0.2859851387771097,0.042268351215628795,9.871896219102451
0,73,0.27963136452674114,0.037105475781691995,9.587315846361209
0,74,0.2796428663523934,0.024120273664676117,7.609186966236133
0,75,0.3333112337880458,0.08809069343028404,12.153759760886478
0,76,0.28630289552882715,0.029771834862015407,7.98554226049731
0,77,0.2928108005009277,0.0434703490234816,9.522514710144653
0,78,0.2852206839723139,0.04789458076452453,10.445340655040312
0,79,0.27391533498227344,0.02035087076911321,7.518282605906313
0,80,0.29958906380655725,0.05344967617505188,10.359263536148163
0,81,0.29408795341622285,0.056592401203872406,11.187179166726388
0,82,0.28217551676745084,0.027738578455413537,8.068510448076754
0,83,0.27839858960622277,0.02884687922072399,8.410144594525606
0,84,0.30591853887750314,0.06515812324584093,11.72386164772498
0,85,0.2921506575301791,0.04262256653365479,9.234620203697508
0,86,0.2759152562773575,0.019693385331948452,7.45916445383272
0,87,0.30023875195348193,0.06276903030379938,11.527091428538464
0,88,0.2877658094617902,0.04560766615789314,9.875496813950921
0,89,0.2967753252236452,0.06279003299547975,11.688822608930217
0,90,0.2901137350966218,0.04534296386690011,9.939958860709158
0,91,0.2864768560787831,0.027432681123906347,7.53439601820776
0,92,0.2860973459944293,0.041466064335403924,9.234857801431408
0,93,0.29485178044997623,0.04435062222789707,9.290647794278591
0,94,0.29701318370870194,0.061488056587674936,11.493971476597281
0,95,0.2994380514449552,0.06935942593545966,12.214270074762414
0,96,0.29663161767554064,0.04949763304940124,9.941531481115963
0,97,0.29350760025791217,0.0564262421441813,11.426323894704016
0,98,0.3041836427784813,0.06570125233898381,11.555681034853004
0,99,0.27245467857771316,0.02336196258032249,7.874319623897696
0,100,0.27781434855744674,0.040737375868144916,9.820518761560374
0,101,0.2930411783364516,0.04862757517130868,9.966859398144951
0,102,0.2927448956023965,0.04724894544253278,9.845694339698165
0,103,0.29516970443420065,0.05478941076445044,10.74599175777157
0,104,0.2985615075249385,0.04848817748689471,9.738711424319524
0,105,0.2872330650235759,0.035051536201889576,8.506693929391746
0,106,0.2874381762375495,0.046637248870960955,10.099404485060518
0,107,0.28328173541971785,0.026790803954642818,7.952010663363582
0,108,0.2843009099803226,0.04548320955497315,10.464361027156489
0,109,0.2822335937684493,0.0262606835364334,7.7563147573169875
0,110,0.28142371606178923,0.04217105952569364,9.855243324650699
0,111,0.2989792222409092,0.05644574187781,10.921580625054492
0,112,0.2873768761346021,0.042683584096953074,9.689269876915796
0,113,0.27353094656330973,0.03184125977459952,9.217890524954484
0,114,0.2888184364262892,0.041823041620887375,9.233892830852723
0,115,0.2595744224868606,0.021887116232026934,8.43275272197014
0,116,0.2865858940871432,0.0316757682880181,8.299945677517512
0,117,0.29004762016698865,0.04963685627991608,10.332878948842403
0,118,0.26710160402740507,0.01798148254703215,7.612037103207295
0,119,0.29799321681705504,0.05861322174884988,11.003796184462448
0,120,0.28742646701868707,0.04577603465044857,10.112209139658557
0,121,0.26947974428618066,0.021349716822096028,7.719679174048003
0,122,0.30165528764548866,0.056656212494286984,10.602602339969636
0,123,0.2906068200248766,0.020221173249957043,6.900902178758966
0,124,0.2810395549363561,0.024558354484400247,7.75948111718885
0,125,0.31085482304349094,0.06871650695899156,11.957584715726513
0,126,0.2814305844423045,0.03248913028758838,8.41365822544639
0,127,0.2956993593637636,0.04001905655248979,8.857170491840384
0,128,0.29061320826466086,0.04817496466969459,10.028014129624703
1,1,0.2798867940971119,0.036743611225691176,19.228173229646586
1,2,0.2808208514018277,0.032956493555933435,18.005220336544205
1,3,0.2967141071122719,0.053287302089959944,21.532308294051944
1,4,0.28835965731277896,0.04348143267614165,20.25882076226381
1,5,0.2936947498848525,0.041606057390444505,18.76426699143346
1,6,0.2964550684283329,0.04364913666640293,19.17249849658257
1,7,0.2953968099218131,0.04309891842639505,19.017457114250156
1,8,0.2903414055271056,0.03883121483275812,18.426667643184505
1,9,0.2853780942774591,0.028578345952178313,16.269651887668434
1,10,0.2934082686978021,0.04630294122755767,19.41855303739634
1,11,0.2928928174937715,0.04877015534767863,21.00734231862726
1,12,0.2994210138110763,0.04783465368548966,19.387959525710993
1,13,0.2917741359199318,0.0398472236931639,18.37396141612641
1,14,0.27728841073634497,0.021486019639848662,15.693420632222114
1,15,0.2826353090955666,0.03550819468522325,18.41020009871722
1,16,0.2833094098020084,0.0392998709168413,19.414521182015353
1,17,0.29971881734233935,0.048898280343535654,20.086938056817058
1,18,0.2808042019316037,0.026323338335746013,16.402420050810417
1,19,0.3019472356929224,0.04695705154607452,19.066652623852825
1,20,0.2879854778858364,0.033852649491702747,17.54621321704959
1,21,0.29282265695997084,0.044646944756531456,19.582735524683518
1,22,0.29022868985803435,0.03248378204654479,17.099636049181267
