time,data,data_error,nutrient_n,logistic_n,interface_n,logistic,interface
9.36,49.175333333333334,0.5497284177967648,25.899936386655483,25.8818929337506,47.544356310920165,14.07155014250242,47.53320147952582
9.68,51.49466666666667,0.893192215222083,28.600748477009343,28.667963720181447,50.4380949903765,16.104415133130136,50.42772585599897
10.05,55.066,0.7278962838207134,31.913836439571106,32.093931040116466,53.72501876940993,18.77770283964783,53.7155220958159
10.53,60.221666666666664,0.6534044179016035,36.499703720651745,36.845840348176786,57.89678618793369,22.81451382893484,57.888362446493375
11.02,63.804,0.739305755421936,41.48872310541535,42.021213864986784,62.05033557531331,27.66379913457947,62.04293823703729
11.51,68.08800000000001,0.36098614931877665,46.750583493362846,47.47789139698688,66.10030867509872,33.30477907725225,66.09386978127155
11.99,72.08066666666666,0.8647440854572713,52.12806970473062,53.04490285389655,69.9696943905963,39.62271127755733,69.96413204023473
12.48,76.05066666666666,0.5973912732316499,57.79859181122895,58.89847289891715,73.82219472904166,46.87303396406416,73.81746918887607
12.97,79.10066666666667,0.8886154023723295,63.60139211842135,64.86451082732493,77.57863084260191,54.87225305028773,77.57468863515467
13.46,83.32866666666666,0.5740839079205499,69.48471021172374,70.88300278607711,81.2414106796037,63.50456223426813,81.2381864263655
13.94,86.16066666666666,0.3941222314629531,75.27589380413136,76.77343457363094,84.74086843667885,72.41687541322212,84.73830842547954
14.43,89.85866666666668,0.5920813570222697,81.1682744536194,82.72862526295202,88.22504170804923,81.77515238771547,88.22312508793857
14.92,92.85566666666666,0.8252068427572201,86.9959903106375,88.57825093435426,91.62231603926514,91.15998672038008,91.62100494623583
15.41,95.77566666666667,0.7351002199246915,92.71725922733947,94.28117157492224,94.93485652577985,100.32819176786629,94.93411106434634
15.89,98.82633333333332,0.550338380756174,98.18320545211839,99.69179387465618,98.09967332476752,108.89738088206704,98.09944208770672
16.38,102.38100000000001,0.8542856665074071,103.59035511608046,105.00772571111152,101.25066379729535,117.05471786316913,101.25091638881663
16.87,105.06099999999999,1.323581882620032,108.79673717036549,110.09402924222796,104.32307319178354,124.48142459412394,104.3237684598301
17.35,108.10266666666666,0.1630654265420284,113.68205510882217,114.83959909891755,107.25848084669983,130.97864125496025,107.2595709962817
17.84,110.48333333333333,1.4421901169170914,118.4348052209547,119.43228734532127,110.18107801623403,136.80301768771716,110.18253366084838
18.33,113.41133333333333,1.0702412500615601,122.94107898578812,123.76540167930392,113.03080013823428,141.8270396840608,113.03258605156121
18.81,116.29633333333334,0.7915708012132195,127.11070599452523,127.75791426659006,115.75345558549026,146.01733229405752,115.75553206668003
19.3,118.29366666666665,1.4170001176193754,131.11497589777017,131.58016119650443,118.46427332233134,149.62662019332512,118.46658503043247
19.79,120.49066666666666,1.4694520520702006,134.86499237161823,135.15187732722103,121.10753159978849,152.65702959333166,121.11005216203203
20.27,122.88933333333334,1.0422074329678004,138.2951722173754,138.4153590225026,123.6329358953349,155.11412269808866,123.63563977592857
20.76,126.24033333333334,1.1549494938452198,141.55445720057918,141.51563115404994,126.14730698426277,157.15563458525276,126.15017783444644
21.25,128.88,2.180710663980896,144.57772768178273,144.39230207099143,128.5989547510796,158.79419819613904,128.60197352839586
21.74,130.18266666666668,1.9348809610240454,147.37566360489757,147.05626825586097,130.9894349659504,160.11171268637057,130.9925837374582
22.22,132.34366666666668,1.3540595752526294,149.90769245796628,149.4709391740001,133.27328785021558,161.17883686552642,133.27654741938088
