S,id,α,β,L
100,1,0.701717280364308,0.04691714114630646,9.49738233561606
100,2,0.6927958375520705,0.05015185722501798,10.003577310383365
100,3,0.6755134327882657,0.05103667621544405,10.378994834733666
100,4,0.7341826349618472,0.04885576363485568,9.269455545138863
100,5,0.7016235121283899,0.04969967083792672,9.84338233484568
100,6,0.6870038952177002,0.05065496069501392,10.099722257807095
100,7,0.7193572171326276,0.053350028715102644,10.009391561627572
100,8,0.7133830287749523,0.04832943870260348,9.478502927891286
100,9,0.7331169944306521,0.047148294018384745,9.023315900925763
100,10,0.6985708253105827,0.04813567427010644,9.65101983044881
100,11,0.7051357102984757,0.05305725249382094,10.266483603031059
100,12,0.6995902440063951,0.050941682816826976,9.98381034263402
100,13,0.7201038816760507,0.04623476228411757,9.111571749270105
100,14,0.6895117005214088,0.050650137641094106,10.029946777637017
100,15,0.7407100705829677,0.047913117378461705,8.98602718818442
100,16,0.7078336572269381,0.05157341795216882,9.902095416360934
100,17,0.6881232227335135,0.051097433166292734,10.208659786590667
100,18,0.7251842226853386,0.04873493142258519,9.247994670245538
100,19,0.7372186517237511,0.045972994184043624,8.845247919235947
100,20,0.6730498982713451,0.04964773955403627,10.254439248048296
100,21,0.6852546786897188,0.047601346822953215,9.812654679056054
100,22,0.7053055961584357,0.047984278644736096,9.56041672803511
100,23,0.7528034894272678,0.046971992490675456,8.742784175341159
100,24,0.7152043529321176,0.04541072043892414,9.199180861896979
100,25,0.6902746355182293,0.05107559294140454,10.232803427018053
100,26,0.6922871527934874,0.049932867252962344,9.940955863677047
100,27,0.6796870339468881,0.05209947017022208,10.50668734504578
100,28,0.6880449102011728,0.05214851369060874,10.328188762990852
100,29,0.6903199857282082,0.052150858837534356,10.33888665260727
100,30,0.7283164814003181,0.05172532937764143,9.641546556936042
100,31,0.6920621608926517,0.05235137854994217,10.283873084454475
100,32,0.7368721738227415,0.0467374087988539,8.982416701383162
100,33,0.6908150050519435,0.049410550140625745,10.004701506812882
100,34,0.6959677891961389,0.054365181593743477,10.440069273283079
100,35,0.680110059238176,0.052186116942554046,10.446507299228003
100,36,0.7032118623169518,0.05083830330872695,9.948690834007158
100,37,0.7121545927614802,0.04885862037256496,9.578950213791009
100,38,0.7396222472472502,0.04444814535768636,8.647485257830189
100,39,0.7172534370628223,0.04951407957201867,9.532722425276896
100,40,0.693442756108619,0.04899522319689686,9.806297279666971
100,41,0.7065696897782439,0.04993946881284841,9.6873964628183
100,42,0.7081779352497587,0.05014797302871781,9.725149017598287
100,43,0.7250749378956711,0.04993511003389714,9.472051335355305
100,44,0.6870200059973912,0.05342187599960735,10.464026539085054
100,45,0.688421430873119,0.052885777317359974,10.43163632356184
100,46,0.6528409493501285,0.05367355891309853,11.144354144335141
100,47,0.6584142656086505,0.052770427289722026,10.970176744993093
100,48,0.6869440390997299,0.050651030635532515,10.149597595068723
100,49,0.7003801013969637,0.0492747214713209,9.78786438718115
100,50,0.6959421649938206,0.05134611713419017,10.063419409495074
100,51,0.71345007523517,0.05065850221219255,9.729228579794082
100,52,0.7269634433191289,0.05065085896901327,9.51858404910098
100,53,0.6626298207196758,0.051493022529508416,10.701269821614494
100,54,0.7233812023408904,0.05038239453065811,9.55652596532489
100,55,0.704386734956722,0.048418515372367174,9.602177689513299
100,56,0.6703790728091804,0.051183155891669614,10.428683698618013
100,57,0.6912152257755532,0.048514531264996275,9.827277535658142
100,58,0.7302370235252197,0.047874933982681334,9.135187679810302
100,59,0.6805939252463086,0.05331422842488153,10.546261319512707
100,60,0.7470421590267511,0.04484223290764711,8.591377050165692
100,61,0.7724755815676766,0.04488456795564398,8.281961350536006
100,62,0.6888785529777561,0.05159809801716286,10.238482456590349
100,63,0.7038593451968773,0.0491505386943057,9.65552908392471
100,64,0.6818121428071158,0.05216808765361177,10.428184139209755
100,65,0.6863041321628183,0.05235912553467123,10.368902702061586
100,66,0.7671928835217412,0.1141073117096187,14.989327060089698
100,67,0.7004666713139719,0.05155445992044031,10.064144521899912
100,68,0.704910488720558,0.050143954191840444,9.867801882408788
100,69,0.7268354398659507,0.048242919577522206,9.250268491355108
100,70,0.7183688196027037,0.04935934002951424,9.48033287255773
100,71,0.705463366513749,0.05270252499966749,10.189254026365244
100,72,0.7061172522723254,0.046666682665146654,9.368142302108122
100,73,0.7004367328015224,0.04972843853819262,9.88756431266869
100,74,0.7253255439723564,0.05062445931939847,9.570895228030716
100,75,0.6788322240520114,0.05528787169639642,10.914477964026547
100,76,0.6967698926335372,0.05010230303273105,9.995496405211462
100,77,0.715162830096301,0.048974085837900055,9.55441871354815
100,78,0.7043122492108416,0.049203478774143765,9.720371579326981
100,79,0.698791466126353,0.051787461555277636,10.124029841723102
100,80,0.7320150606500645,0.048274527191936444,9.166504197420311
100,81,0.709571062276023,0.04897270145355123,9.548490342158333
100,82,0.6633027168505123,0.05306208665887589,10.89613274748363
100,83,0.7016933322885841,0.05341154552034322,10.277725213915891
100,84,0.7164739570664013,0.04797319284372033,9.368116978299371
100,85,0.7046050540863771,0.04800821413466448,9.585133546052583
100,86,0.7163668129052684,0.04886834302294618,9.472273500051841
100,87,0.7219548649940071,0.04928504772922163,9.425928446409399
100,88,0.712280996160658,0.05059541071111857,9.774530485793523
100,89,0.7076564450640074,0.05133904847868695,9.893948315584366
100,90,0.7277740703554699,0.04695272202326877,9.081737836549559
100,91,0.7236851035644009,0.045661274401907814,9.030366661370293
100,92,0.7360234398202137,0.050319405557987223,9.353611151348323
100,93,0.6847460401039299,0.054477699926626884,10.710165377359457
100,94,0.6887972187042937,0.051758116160700786,10.264113446115445
100,95,0.711545738018109,0.0467387152039747,9.293983236360308
100,96,0.6936886943412636,0.051230486551659744,10.088242585343368
100,97,0.7164753220459531,0.04850394850933428,9.427726696774132
100,98,0.7161352001518606,0.04514357092179491,9.003242842179114
100,99,0.6785690340826657,0.05063936728303405,10.218327664995236
100,100,0.7156758117394255,0.04687407083384954,9.276885931593636
100,101,0.6872808886631847,0.05501905967207175,10.712219227123642
100,102,0.6634094974243342,0.05386987112310249,10.977962619351908
100,103,0.6759692018091029,0.056404232559179146,11.059202285966593
100,104,0.7295368561744975,0.04589454004955903,8.997050067903222
100,105,0.6798226464162052,0.050645083729898586,10.292524567524216
100,106,0.7068626782766563,0.05006979001392321,9.726595261409637
100,107,0.7158590465567408,0.046276115916407366,9.228229734514116
100,108,0.7191204590630925,0.04932049752448208,9.487510924242082
100,109,0.7035978993080603,0.04920602141125361,9.682214942633266
100,110,0.7072143349755331,0.04816180346191873,9.52081918282304
100,111,0.6776146028737376,0.05198860124879203,10.483821349860099
100,112,0.7019353350697355,0.05328709133919842,10.156773406414139
100,113,0.710423777397321,0.04986471624726711,9.685427325780601
100,114,0.6713539552867567,0.0513544556306857,10.493802491172609
