S,id,α,β,L
60,1,0.6956498190453657,0.187970705846086,14.909184072485017
60,2,0.6815609312436103,0.19612068217413717,14.901517048200326
60,3,0.6962890533533209,0.18994019061563291,14.907930971498873
60,4,0.6905548958434652,0.1909203630503146,14.910812524763603
60,5,0.5300038183535793,0.06806187826475683,9.545246912260193
60,6,0.5209724814850314,0.07924010948021791,10.629331542522795
60,7,0.5047470526535448,0.08617673045360898,11.89083550165933
60,8,0.5222770413453675,0.07661860892657009,10.279507530468374
60,9,0.5211338617197468,0.07719588987129983,10.369824471398253
60,10,0.5206160481545644,0.06817750692623753,9.793392195556397
60,11,0.5249264715807036,0.06905668993639867,9.539562383800975
60,12,0.5259797021108797,0.07608926191893962,10.15993229462826
60,13,0.526952861296597,0.07199004734408096,9.677220128938599
60,14,0.5245612758548273,0.07087878588561546,9.741813326776619
60,15,0.5301416833766821,0.07464226545761063,9.894561301876246
60,16,0.522452559906846,0.07197796063036553,9.993557831039602
60,17,0.5275763200003245,0.07544944793568388,10.199202575616653
60,18,0.5246318971199008,0.08342613005208983,10.949967312869635
60,19,0.5227824689726521,0.0674709207884636,9.396900289649007
60,20,0.5243365133089202,0.07446149717261592,10.089798314385744
60,21,0.5199733950574432,0.0685928487274222,9.52447492588036
60,22,0.5215969942097125,0.06528683589886579,9.25746247921862
60,23,0.516779323404586,0.07893497393813748,10.62034466376973
60,24,0.5123451156997505,0.07063156013275303,10.141103099560462
60,25,0.5203382764618899,0.07112532266667082,9.962994218970174
60,26,0.5295134889571089,0.07756188127315788,10.287641741273497
60,27,0.5311689058941725,0.07931332372387988,10.533013775777025
60,28,0.5430623576127511,0.06905156006423771,9.190567475821059
60,29,0.5332260566855178,0.06489912279807852,9.260286655182243
60,30,0.5280234611866785,0.08676311316590112,11.162970739621455
60,31,0.49214053930567236,0.10742089189326604,14.493634108220133
60,32,0.5217369799990442,0.07182326307008444,9.947049225833998
60,33,0.5274889546263744,0.09023464200902401,11.695127920101731
60,34,0.5234063923119295,0.07948050881911153,10.641062100285506
60,35,0.5219653452064981,0.06748852275099528,9.490629212739176
60,36,0.5203447757256886,0.062171904010194234,9.158408573968982
60,37,0.5130459175913399,0.08555425714392871,11.546493779952137
60,38,0.5195255918776307,0.061611617795917194,9.112115073564176
60,39,0.5143670325940094,0.07497708101308131,10.488681033995727
60,40,0.5272120863278672,0.06973273614534135,9.751249276265481
60,41,0.5233283564177623,0.06456901690415902,9.219371925876821
60,42,0.5217788599826328,0.07004799720491754,9.808420205481632
60,43,0.5189008096187617,0.0607379614184382,9.2222985540392
60,44,0.5145731107195962,0.07114923070238877,10.002280249825386
60,45,0.5190396959286995,0.07235060240894349,10.179366646358783
60,46,0.5309515490169682,0.08537965965116821,10.942526387494473
60,47,0.5234511826053541,0.07199973654555061,9.822039293871265
60,48,0.5242112232158556,0.08100595317257511,10.88408563518783
60,49,0.5224713574945409,0.06743632375551843,9.54902352958046
60,50,0.49605535185695965,0.08591389062134536,11.995618983825592
60,51,0.5295750659747834,0.08293749263073494,10.88828793593152
60,52,0.5025557811209271,0.07279912737651925,10.514472703574452
60,53,0.49833056896949307,0.08444807772460823,11.698148516681655
60,54,0.5116104920568292,0.07287428407449026,10.230429537737798
60,55,0.5345023529182686,0.06986156140058704,9.483355148601463
60,56,0.5210903547316258,0.09223563190396394,11.97731203438923
60,57,0.5129170062090448,0.09094177181745572,12.07473512785107
60,58,0.5169786404369543,0.07622718723823911,10.361394687088108
60,59,0.5278035013611764,0.07553741740252137,10.140204855517988
60,60,0.5022665465375702,0.09128402702140283,12.329003164372239
60,61,0.5136543333891812,0.07409386898488135,10.23596321268947
60,62,0.534027704816955,0.07160126001992036,9.53628691633908
60,63,0.5281309753708795,0.06446430919360467,9.192603778759233
60,64,0.5236597653676236,0.07928099180298333,10.700684020862647
60,65,0.5169501564002679,0.07504870627987248,10.347716848970537
60,66,0.5210162322660103,0.07395975101481662,10.000003281832608
60,67,0.5145907655869766,0.06662897715619005,9.68439601210455
60,68,0.5225604043239561,0.08222833603122784,10.941058701949029
60,69,0.5279316584025863,0.07745851588595791,10.140385319634003
60,70,0.5219964143222929,0.06823414286034643,9.638210707874602
60,71,0.5389334476282657,0.08092174788231085,10.371914363220395
60,72,0.5187874208587643,0.07741887794916079,10.497116772881368
60,73,0.5088852157452872,0.07537437508412134,10.623786417102913
60,74,0.510446672359447,0.07916666878775662,10.97116081265931
60,75,0.5178506669518078,0.07652094007860455,10.4494102751243
60,76,0.5189476548289521,0.07010524035700483,9.831596245609557
60,77,0.5216663774095385,0.06851071545365041,9.852608536639423
60,78,0.523701228351125,0.06898205615522407,9.611399663765733
60,79,0.499808094480093,0.08569876938838543,12.053418753992084
60,80,0.5244830686113813,0.06519810926654485,9.252869529140826
60,81,0.5209308173208324,0.07414602980295588,10.223146636877917
60,82,0.5245788839016734,0.0789610805297607,10.521247962759615
60,83,0.514938684946647,0.07098485723553799,10.170813689362479
60,84,0.5177532483702731,0.08091505750955756,10.79900937465677
60,85,0.5213164341220299,0.07487291258584661,10.259070804957943
60,86,0.5222799619927678,0.06795682565817004,9.713402792798218
60,87,0.5157870179461922,0.084831502152358,11.350725809000037
60,88,0.517486667657811,0.07129606269448117,10.020512129049134
60,89,0.5146349300123979,0.06261098634657007,9.576613437247003
60,90,0.5027961675496835,0.09342700033737104,12.607133647708949
60,91,0.5261395385543078,0.07669634126378043,10.29596088121137
60,92,0.5242665966753096,0.07802729662592886,10.526755762000134
60,93,0.5351624407226322,0.06841728332611859,9.357254765852316
60,94,0.5317891973712572,0.07445699217545047,9.93214321200786
60,95,0.5283799526931477,0.07590582452198841,10.306807835709698
60,96,0.5036697008552944,0.07245537934687742,10.399297532924267
60,97,0.5191176550636798,0.07588446949143218,10.501657973584086
60,98,0.49862038619128607,0.08163040702326105,11.601415519576657
60,99,0.5177691170094507,0.07127495475847997,9.931672831676131
60,100,0.5222540256705694,0.06861763322087769,9.563006280829763
60,101,0.5219228231478855,0.06742869190916746,9.561910661005895
60,102,0.5166419811559363,0.0729563814059367,10.205196835950403
60,103,0.5206070460048084,0.0677795622261451,9.426032573858246
60,104,0.5172407140643819,0.08236082324433393,10.855436169517262
60,105,0.5139136651415844,0.07837184029782163,10.84553475810155
60,106,0.5256640346409879,0.07186989186438143,9.82657436479181
60,107,0.5173796413699849,0.07095215893785249,10.097642795734481
60,108,0.5203885939963585,0.07808869006809528,10.708139672392011
60,109,0.5225810193330199,0.0753714469440791,10.202756632243045
60,110,0.5229251660740448,0.0732130550978881,10.059333862500045
60,111,0.5259792085048544,0.06797774998870063,9.48742195206003
60,112,0.5226314089834597,0.07561508668348736,10.338059417137906
60,113,0.5214598413374536,0.07743560070174638,10.508039290929792
60,114,0.512533868738208,0.07259511809074842,10.242329161712089
60,115,0.514976753678071,0.07015662614975575,10.162373239213009
60,116,0.524423347172043,0.0843494655229247,11.119482809298527
60,117,0.5117776457902674,0.07190252069980714,10.27666771892167
60,118,0.527024681196263,0.07010152238150659,9.609386265624135
60,119,0.5316827857537146,0.0698236227779198,9.575527401014927
