time,data,data_error,nutrient_n,logistic_n,interface_n,logistic,interface
9.88,5.7443333333333335,0.6481553311771284,3.4130725858082487,3.4029211579913987,2.2247291371740414,1.5107833167814595,2.288993923671954
10.45,6.167666666666666,0.5586379268661711,4.00366578221331,3.9924198492266973,2.6590573869541543,1.7638966591733714,2.742116316943445
11.02,6.776000000000001,0.9161490053479292,4.67325602165102,4.661005001059233,3.17791545210716,2.0585606029963683,3.284849128038176
11.59,7.640666666666665,1.1980005564828975,5.427907277561446,5.41479081748463,3.7976058738609817,2.401222661710066,3.935107211892772
12.16,8.263,1.6357026013306946,6.2735665042754425,6.259782029714039,4.5377288114292185,2.799268134024891,4.714179533846212
12.73,9.294333333333334,1.9092837225863872,7.215651577005561,7.201459434920933,5.421922640974283,3.2611237099930492,5.647387825801014
13.3,10.112666666666666,1.9234454328972612,8.258949098177316,8.244666137443861,6.479735152337216,3.7962679428097688,6.765079654129075
13.87,11.469666666666667,2.442517621908455,9.407572990807795,9.39356891081493,7.769006508773613,4.415233006821986,8.10418980463943
14.47,12.435333333333332,2.608815887205024,10.734128036492736,10.720860409007216,9.368369937484072,5.170085343079214,9.801512262733535
15.04,13.859,3.3939403353624233,12.108559541053014,12.09645098736193,11.139460941398776,5.999025922229551,11.790081686233158
15.61,15.379,4.068647441103739,13.595624370172043,13.58514386547368,13.241406260193164,6.9513220306945,14.12418115012456
16.18,16.866666666666667,4.486581586612832,15.195486876364557,15.187104926584473,15.753694125113029,8.041898267034414,16.61667426086996
16.76,18.624333333333333,5.081080823341952,16.938184236241632,16.93240117479543,18.42941824974772,9.309751556241826,19.188269072244104
17.33,20.173,5.504089116284364,18.761472895577008,18.75866582429265,21.032920750342292,10.727313961934785,21.69274211642929
17.9,22.229666666666663,5.863385057569845,20.691024188815152,20.691551111551902,23.590083709692472,12.33187583832846,24.165580001561743
18.47,24.201999999999998,5.887193643834047,22.722347595684965,22.72649049719512,26.113589425094812,14.1390793249774,26.606654146532627
19.04,26.573666666666668,6.615894295810152,24.849890198316494,24.857845607878687,28.601709943945384,16.162306458851443,29.016372561814205
19.61,28.802333333333337,6.844322781205847,27.067036681240925,27.07890623629343,31.054908885064307,18.412679174335803,31.39513805019309
