time,data,data_error,nutrient_n,logistic_n,interface_n,logistic,interface
0.52,0.2986666666666667,0.25181209925921616,0.2772518654030275,0.285378113980797,0.28986060793016943,0.2541633352413629,0.2893236947184244
0.85,0.287,0.11720494870098275,0.3396945930753906,0.3559429363077147,0.3668199307821746,0.2959008900820429,0.3657185100885471
1.17,0.628,0.35505070060485727,0.4123548216314659,0.4394468527947691,0.4609042496840152,0.3428952812541703,0.45901414599673407
1.5,0.4526666666666667,0.30055005129484397,0.5019542560860177,0.5441192303937666,0.5832558727417988,0.39916914251636343,0.5802158020035106
1.82,0.4086666666666667,0.19454134093640182,0.6054463351747427,0.6669537546326646,0.7328269542599646,0.46251843324142133,0.7282283000577295
2.14,0.5479999999999999,0.29983995731056257,0.7279422611870198,0.814562484564477,0.9207377666035461,0.5358900048166807,0.9140037644324064
2.47,0.49966666666666665,0.4318684213198892,0.8773006602393255,0.9972293619518586,1.16509927173656,0.6237172787714617,1.1553384570717218
2.79,0.399,0.37932044500659334,1.0478507539975703,1.2088041955944626,1.4637883572519055,0.7225477674981814,1.450070596177735
3.12,1.05,0.9787916019255579,1.2541750550767208,1.4682844522777523,1.8522188431014655,0.840814309116731,1.8329604876465186
3.44,1.2736666666666665,0.7725181767009325,1.4879271881110314,1.7660853974543005,2.3269891546087185,0.9738430685984296,2.300521973499739
3.76,1.8366666666666667,0.49950208541439883,1.759301834478306,2.116035827540826,2.923391795861272,1.127772196729994,2.887423393441708
4.09,3.5193333333333334,0.8015761556666547,2.0836676687903926,2.539220997779586,3.69897525925141,1.3118429814192833,3.6498146608802062
4.41,3.369666666666667,0.6690563005706868,2.4467225511705526,3.0179948090035005,4.646839099937671,1.5187162475703466,4.580816988809355
4.74,4.543,0.8194437137473202,2.8770978109062058,3.591188696553116,5.87922031274673,1.7658974592498433,5.79047204245132
5.06,6.477,0.9304128116056873,3.35474709663675,4.233235974433926,7.385006899926136,2.0434770503865205,7.267569081459206
5.38,7.848999999999999,1.1147048936826287,3.898133207621514,4.969526379800417,9.16004979224999,2.3640882498762723,9.121282761718762
5.83,10.000333333333332,1.49257037801684,4.786034217992871,6.182609081863555,12.927423770573485,2.90026005173516,12.57640803448929
6.15,12.652000000000001,1.001460932837622,5.514601902640563,7.184850931910993,16.37872834077661,3.3525045507984172,15.867222995283234
6.47,16.102666666666668,0.6955173134677037,6.33170981264627,8.314149370475906,19.761461876381432,3.873628472124692,19.339592490029073
6.79,18.981,1.4840340292594363,7.244417436101419,9.57971545385604,23.088695355630666,4.473586138580014,22.687192723385753
7.11,23.61433333333333,1.6981649900210918,8.259634373454741,10.990246898599874,26.36232338626635,5.163468700920501,25.978722320938495
7.43,27.307666666666666,1.3660078086648444,9.384055513474166,12.5537169274748,29.583215012523763,5.955757831560113,29.219122564912688
7.75,31.889666666666667,0.8880576182508272,10.624131932090744,14.277404655615257,32.75221066009595,6.864505983819787,32.40676082742052
8.07,35.96733333333333,0.7820104432380244,11.985984354264755,16.167155363727222,35.87013693217798,7.905183302116741,35.542501780678826
8.39,39.79633333333333,0.8658985698875676,13.475473846947892,18.22724123923182,38.93780874325501,9.094667956711238,38.627194267448935
8.72,43.41933333333333,1.344688191862087,15.150623585290838,20.53294726682234,42.04956055701746,10.496456510190066,41.75569044959899
9.04,46.339,0.8058492414837917,16.914370767018053,22.945487756747337,45.01761344586816,12.045857313390048,44.73921906308303
9.36,49.175333333333334,0.5497284177967648,18.818933380236327,25.53099847274713,47.93781066682789,13.804155689519554,47.67416447400548
9.68,51.49466666666667,0.893192215222083,20.867010243401417,28.28643766456198,50.81092001427016,15.793113823842134,50.56131610863545
10.05,55.066,0.7278962838207134,23.416320513724177,31.677449848924596,54.075244840173724,18.409089951923434,53.84102555261003
10.53,60.221666666666664,0.6534044179016035,27.0145619053,36.38587700350153,58.21962220560097,22.36094711305469,58.004051911140955
11.02,63.804,0.739305755421936,31.023739333868413,41.52042920573522,62.34735779726266,27.111533077097693,62.14936816245425
11.51,68.08800000000001,0.36098614931877665,35.362974649343826,46.94159307091343,66.37358117194663,32.64457592678751,66.19177512433164
11.99,72.08066666666666,0.8647440854572713,39.91878920979312,52.48005750663798,70.22160506650825,38.851811591260585,70.0543695627594
12.48,76.05066666666666,0.5973912732316499,44.85941954458748,58.31191594389186,74.05414502147937,45.989642519875495,73.90054673564553
12.97,79.10066666666667,0.8886154023723295,50.065780038086324,64.26470279252554,77.79239366974241,53.88613107917382,77.65125197944951
13.46,83.32866666666666,0.5740839079205499,55.5059857957909,70.27868252268732,81.43866792448803,62.434324346836256,81.30885376708859
13.94,86.16066666666666,0.3941222314629531,61.02682774996389,76.17337414625213,84.92350331303949,71.2909919322748,84.80377371954818
14.43,89.85866666666668,0.5920813570222697,66.81939519599085,82.14137828865722,88.39424675695548,80.62787990657705,88.28383975677292
14.92,92.85566666666666,0.8252068427572201,72.72842440610957,88.01184850783348,91.77952428894152,90.03328700376338,91.6775101629585
15.41,95.77566666666667,0.7351002199246915,78.71031457923476,93.74299833072418,95.08142356359436,99.26333456933348,94.98692419092467
15.89,98.82633333333332,0.550338380756174,84.59985462557704,99.1877043040501,98.23705870003846,107.92903689461282,98.14911789838301
16.38,102.38100000000001,0.8542856665074071,90.60178094865175,104.54394484200013,101.37987363895508,116.21626596062329,101.29785700565598
16.87,105.06099999999999,1.323581882620032,96.55332737974123,109.67506968941214,104.44524834258883,123.79738943204296,104.36842477448684
17.35,108.10266666666666,0.1630654265420284,102.29797077936036,114.46815819936563,107.37480678029704,130.4570716126437,107.30240677011467
