time,logistic,interface
155.5,219.3832295857998,490.11981113026906
156.0,219.4137609831598,490.4102941188128
156.5,219.44503653140922,490.6977983758183
157.0,219.47551861959045,490.98235238449325
157.5,219.5038712103327,491.26398444469544
158.0,219.52895983985192,491.5427226729328
158.5,219.549851617951,491.8185950023634
159.0,219.56581522801955,492.0916291827954
159.5,219.57632092703403,492.3618527806871
160.0,219.58104054555773,492.62929317914694
160.5,219.57984748774078,492.8939775779336
161.0,219.5728167313201,493.1559329934556
161.5,219.56022482761938,493.41518625877194
162.0,219.54254990154928,493.6717640235915
162.5,219.52047165160712,493.9256927542733
163.0,219.49487134987712,494.1769987338267
163.5,219.4668318420303,494.4257080619109
164.0,219.43763754732456,494.6718466548354
164.5,219.4087744586045,494.91544024555986
165.0,219.3819301423016,495.15651438369395
165.5,219.35899373843424,495.3950944354975
166.0,219.34205596060755,495.6312055838806
166.5,219.33340909601336,495.8648728284033
167.0,219.33554700543056,496.0961209852758
167.5,219.35019764276103,496.32497468735846
168.0,219.3705669284256,496.55145838416183
168.5,219.3935222516409,496.7755963418465
169.0,219.41766446363016,496.99741264322324
169.5,219.44175055843803,497.2169311877529
170.0,219.46469367293054,497.4341756915465
170.5,219.48556308679514,497.6491696873652
171.0,219.50358422254064,497.8619365246202
171.5,219.51813864549723,498.07249936937296
172.0,219.5287640638166,498.28088120433495
172.5,219.53515432847166,498.48710482886787
173.0,219.53715943325687,498.69119285898347
173.5,219.53478551478798,498.8931677273436
174.0,219.5281948525022,499.09305168326034
174.5,219.51770586865808,499.2908667926959
175.0,219.50379312833564,499.4866349382625
175.5,219.48708733943621,499.68037781922254
176.0,219.4683753526825,499.87211695148864
176.5,219.44860016161874,500.0618736676234
177.0,219.42886090261047,500.2496691168397
177.5,219.41041285484457,500.43552426500037
178.0,219.39466744032939,500.61945989461856
178.5,219.38319222389464,500.80149660485733
179.0,219.3777109131915,500.9816548115302
179.5,219.3801033586924,501.1599547471004
180.0,219.39101847640313,501.3364164606817
180.5,219.40518177366445,501.51105981803755
181.0,219.42094737731898,501.683904501582
181.5,219.43738767411344,501.8549700103789
182.0,219.4536798112829,502.0242756601424
182.5,219.46910569655097,502.19184058323657
183.0,219.48305199812964,502.3576837286759
183.5,219.4950101447194,502.5218238621248
184.0,219.5045763255092,502.68427956589784
184.5,219.5114514901764,502.8450692389598
185.0,219.51544134888684,503.0042110969255
185.5,219.51645637229478,503.1617231720599
186.0,219.51451179154296,503.3176233132782
186.5,219.50972759826257,503.47192918614553
187.0,219.50232854457323,503.62465827287724
187.5,219.49264414308303,503.77582787233894
188.0,219.48110866688853,503.9254551000462
188.5,219.4682611495747,504.0735568881647
189.0,219.45474538521492,504.22014998551043
189.5,219.44130992837114,504.3652509575493
190.0,219.42880809409368,504.50887618639746
190.5,219.41819795792136,504.6510427802663
191.0,219.41054235588135,504.7917703830973
191.5,219.4070088844894,504.9310726240913
192.0,219.4088699007496,505.06896223896734
192.5,219.41652418155778,505.20545189568475
193.0,219.42661581738673,505.34055419444286
193.5,219.43804054378342,505.47428166768145
