file,replicate,time,border_l,border_r,offset_l,offest_r,displacement,zoom,strain,mid_height,max_height,min_height,width,hL,hR,avg_height,std_height,forward_change,loess_height,local_slope
bacillus_242.datx,B,38.7911111111111,7828,31860,0.0,6.0,984,50,bacillus,26.877436124039377,78.11771011663222,-0.2235380620113574,4.1722622199999995,7240,18759,29.816266489607976,2.2205190565463306,-2.599446543061961,28.344874936451973,0.0285329893613806
bacillus_245.datx,B,39.3222222222222,7803,31879,0.0,6.0,962,50,bacillus,25.134990329075663,82.12095016175226,-0.17908193824405316,4.1799015,7240,18759,28.435671547848425,2.515635690600211,-2.5908211714114744,28.365248616197107,0.8986352749504789
bacillus_248.datx,B,39.8538888888889,7778,31902,0.0,6.0,938,50,bacillus,23.67842047314116,78.59627518811976,-0.07334649762924528,4.18823526,7240,18759,27.058218291714567,2.465280068972278,1.3816764806271291,28.811768923011392,0.6827694238227622
bacillus_251.datx,B,40.3861111111111,7757,31924,0.0,6.0,916,50,bacillus,24.802021138621058,76.88425515478593,-0.26524637417969643,4.19570092,7240,18759,27.79357721862608,2.174403895453565,11.761151620866785,29.925718318506732,4.199188127264186
bacillus_254.datx,B,40.9177777777778,7728,31938,0.0,8.0,895,50,bacillus,31.02732236531301,80.5790108146175,-0.1238792869480676,4.20316658,7240,18759,34.046589497054,2.2614733002522986,2.753891696938505,32.36381431975812,3.930014921581879
bacillus_257.datx,B,41.4488888888889,7704,31960,0.0,6.0,872,50,bacillus,32.30095062018154,83.87996517182182,-0.02938020072178915,4.2111531,7240,18759,35.50921197609465,2.376329029732616,1.8910719842415307,34.67244629427958,4.446807398059249
bacillus_260.datx,B,41.9816666666667,7691,31984,0.0,4.0,853,50,bacillus,33.53548498251257,80.59029726833978,-0.1366818849601259,4.21757704,7240,18759,36.516733105476696,2.3788774231047394,2.004098742179119,36.43208260689515,1.7869599897728605
bacillus_263.datx,B,42.5127777777778,7670,32001,0.0,2.0,834,50,bacillus,34.485020061398245,82.35410071198203,0.0,4.2241746000000004,7240,18759,37.58113221521181,2.4654389246555635,1.1347777923024998,37.13877833015489,1.502391593287733
bacillus_266.datx,B,43.0455555555556,7653,32025,0.0,2.0,814,50,bacillus,34.79059466323815,82.9020147827323,0.0,4.23129302,7240,18759,38.185716605666336,2.623681528304858,-2.462042966847788,37.88600154167577,1.2371027699017034
bacillus_269.datx,B,43.5766666666667,7673,32045,0.0,2.0,814,50,bacillus,33.401296759075194,81.49832403096298,0.0,4.23129302,7240,18759,36.878098229940534,2.7558514393141187,7.864769019144529,38.869232341027576,2.8699785578344006
bacillus_272.datx,B,44.1083333333333,7610,32062,0.0,0.0,774,50,bacillus,38.02635568811456,82.11307986042084,-0.8530092012551904,4.24518262,7240,18759,41.05953375845181,2.680763943007087,2.540608273155331,40.437536439672826,2.778484088211961
bacillus_275.datx,B,44.6405555555556,7591,32067,0.0,0.0,762,50,bacillus,39.37794066661081,83.34101541642303,-0.3642051769893442,4.2493495,7240,18759,42.41170193938691,2.484911387041356,3.203272397230398,42.1332824428365,3.563149769420484
bacillus_278.datx,B,45.1722222222222,7614,32097,0.0,0.0,758,50,bacillus,41.02980342558658,84.00237316272614,-0.2630665498836606,4.25056484,7240,18759,44.11477509724753,2.416938147331233,1.415624616893109,43.81706513421917,2.415881867071441
bacillus_281.datx,B,45.705,7552,32108,0.0,0.0,722,50,bacillus,41.531135967172304,83.2323083433439,-0.14313362032044097,4.2632391,7240,18759,44.868988434803384,2.7887973873165133,3.6383562725603817,44.93638207749804,1.7901602894115953
bacillus_284.datx,B,46.2377777777778,7572,32133,0.0,0.0,719,50,bacillus,43.43633219412368,86.23643144776361,-0.015173614803643432,4.2641072,7240,18759,46.80742380446203,2.6148473234032283,-1.5338505352998217,45.74506685404483,1.2613956853915909
bacillus_287.datx,B,46.7705555555556,7569,32148,0.0,0.0,710,50,bacillus,42.25341139191369,86.06116320516594,-0.015010319741122657,4.26723236,7240,18759,45.9902223248217,2.8679594747646258,0.9214600660674953,46.24042605455605,0.6662082742410647
bacillus_290.datx,B,47.3016666666667,7561,32175,0.0,0.0,693,50,bacillus,42.74730635470405,84.62549575099547,-0.05431356834014878,4.27330906,7240,18759,46.47962000435531,2.86851305158768,0.4915065936288233,46.57795658236502,0.7202882933280108
bacillus_293.datx,B,47.8344444444444,7547,32190,0.0,0.0,678,50,bacillus,42.893517879860156,83.51440607229233,-0.03324215729298885,4.27834404,7240,18759,46.741483795071964,2.9328851940712815,1.396378904554733,46.94613703744296,0.6721280379074912
bacillus_296.datx,B,48.3655555555556,7551,32208,0.0,0.0,671,50,bacillus,43.68093352870346,82.80625258442524,-0.004628031681932043,4.28077472,7240,18759,47.48311614660227,2.9684048646542105,NaN,47.30004665231638,0.6610052987389992
bacillus_003.datx,C,0.742777777777778,9346,30114,0.0,0.5,2616,50,bacillus,0.44336838304298,1.4382836026379664,-0.13962339450154104,3.60556654,7240,18759,0.457082225533895,0.1546518213711142,-0.2905150842670465,0.5409908481218717,-0.16113193677494309
bacillus_006.datx,C,1.02222222222222,9301,30060,0.0,1.0,2620,50,bacillus,0.4395101495902054,1.6750560794789635,-0.223116349279735,3.60400396,7240,18759,0.37589939920815996,0.13779463448831702,0.7675265537746044,0.48817942772164163,-0.23662201405684535
bacillus_009.datx,C,1.30333333333333,9281,30043,0.0,1.0,2619,50,bacillus,0.6638899471909099,1.7114533730891708,-0.15686006535906927,3.60452482,7240,18759,0.5916596415470201,0.15921144029060014,0.29599974024982384,0.4133137747807406,-0.30857751414018586
bacillus_012.datx,C,1.58277777777778,9267,30034,0.0,1.0,2616,50,bacillus,0.7586248657062242,1.7732269526277378,-0.13268475543736713,3.60539292,7240,18759,0.6743751245168337,0.14422572234388867,-2.5850696689065202,0.31871318463132414,-0.3441690696800226
bacillus_015.datx,C,1.86222222222222,9270,30033,0.0,0.0,2618,50,bacillus,0.03537279916781699,0.825165065973124,-0.8345803191914456,3.6046984400000004,7240,18759,-0.048008232960921125,0.09821594641339548,0.10265725401986857,0.2070671770038824,-0.4956522779419246
bacillus_018.datx,C,2.23833333333333,9260,30025,0.0,0.0,2617,50,bacillus,0.04129211910185404,0.8928298692808312,-0.7961256644775858,3.60504568,7240,18759,-0.009397699087892874,0.0830344426895986,-0.9519230551566125,-0.007075057091332715,-0.47984380112387093
bacillus_021.datx,C,2.51833333333333,9262,30028,0.0,0.0,2617,50,bacillus,-0.2973731209021935,0.8936531270956038,-0.8216139991272939,3.6052193,7240,18759,-0.2759361545317442,0.0253095080958637,0.8619777837122413,-0.057773974873874645,0.05460421518147171
bacillus_024.datx,C,2.79777777777778,9252,30021,0.0,0.0,2615,50,bacillus,-0.01851743691440788,0.9225483187656209,-0.7485149062194978,3.60574016,7240,18759,-0.035061251638818666,0.032508069408253924,0.7292302937486087,-0.018425619332632565,0.39214454829907336
bacillus_027.datx,C,3.07833333333333,9255,30028,0.0,0.0,2613,50,bacillus,0.2081300655954692,0.9933412472273631,-0.6749610516162647,3.60643464,7240,18759,0.16952835855175927,0.06050082556538267,-0.03291081003356071,0.12063368165717092,0.5511101520627665
bacillus_030.datx,C,3.35777777777778,9248,30024,0.0,0.0,2612,50,bacillus,0.2156522438272077,1.0616904529706517,-0.6237400189784239,3.6069555,7240,18759,0.16033161552571407,0.0933258132011722,1.5467345336400233,0.268159504420715,0.40807451801555317
bacillus_033.datx,C,3.63777777777778,9240,30028,0.0,0.0,2606,50,bacillus,0.6823383704213484,1.3190758718556026,-0.395405079540069,3.6090389399999996,7240,18759,0.593417284944921,0.12360562130979955,-0.5588264552762503,0.3680059953036979,0.26509606362016075
